team,region,matchType,Baron,Dra,Turts,kills,deaths,assists,CS,gold,damage,tanking,matches_played,matches_won,minutes_played,matches_lose,win_rate,Baron_per_game,Dra_per_game,Turts_per_game,kills_per_game,deaths_per_game,assists_per_game,CS_per_minute,gold_per_minute,damage_per_game,tanking_per_game,KDA
WBGY,CN,2021 LDL 夏季赛,25,94,234,556,530,1389,35253,2037718,2379659.6,3353109.1,38,19,1179.4,19,0.5,0.66,2.47,6.16,14.63,13.95,36.55,29.89,1727.76,62622.62,88239.71,3.67
WE,CN,2019 LPL 春季赛,23,96,242,511,476,1181,42129,2328366,2314935.0,3262137.0,39,21,1268.9,18,0.5385,0.59,2.46,6.21,13.1,12.21,30.28,33.2,1834.95,59357.31,83644.54,3.555
TES,CN,2019 亚洲对抗赛,2,7,26,38,38,86,3959,218192,204288.0,259467.0,4,2,120.6,2,0.5,0.5,1.75,6.5,9.5,9.5,21.5,32.83,1809.22,51072.0,64866.75,3.263
FLY,US,2021 LCS 夏季赛,12,45,109,280,421,614,26988,1443899,1578507.0,2456512.0,27,8,863.9,19,0.2963,0.44,1.67,4.04,10.37,15.59,22.74,31.24,1671.37,58463.22,90981.93,2.124
C9,US,2020 LCS 春季赛,10,30,72,152,70,337,8167,485766,551298.0,673165.0,8,7,250.8,1,0.875,1.25,3.75,9.0,19.0,8.75,42.13,32.56,1936.87,68912.25,84145.63,6.986
DP,TR,2021 TCL 冬季赛,9,40,101,272,265,619,19862,1092492,1113501.0,1717770.0,20,8,630.1,12,0.4,0.45,2.0,5.05,13.6,13.25,30.95,31.52,1733.84,55675.05,85888.5,3.362
DYD,CN,2021季中发展挑战杯,6,14,38,130,185,299,8994,505400,618713.9,894870.2,9,3,291.6,6,0.3333,0.67,1.56,4.22,14.44,20.56,33.22,30.84,1733.2,68745.99,99430.02,2.319
GG,US,2023 MSI 季中冠军赛,3,10,22,55,90,130,5711,308765,331636.1,556015.6,6,1,180.6,5,0.1667,0.5,1.67,3.67,9.17,15.0,21.67,31.62,1709.66,55272.68,92669.27,2.056
OMG,CN,2020NEST全国电子竞技大赛,2,11,25,72,85,147,5091,284902,371948.0,455104.0,5,1,162.1,4,0.2,0.4,2.2,5.0,14.4,17.0,29.4,31.41,1757.57,74389.6,91020.8,2.576
JDG,CN,2018 LPL夏季赛,40,100,414,763,661,1850,68058,3650999,3698288.0,5026191.0,61,37,2049.6,24,0.6066,0.66,1.64,6.79,12.51,10.84,30.33,33.21,1781.32,60627.67,82396.57,3.953
GRX,HK,2018 LMS S8资格赛,2,8,27,49,29,124,3805,206753,184591.0,266308.0,4,3,114.4,1,0.75,0.5,2.0,6.75,12.25,7.25,31.0,33.26,1807.28,46147.75,66577.0,5.966
GS,TR,2022 TCL 冬季赛,2,3,11,22,30,36,2095,115557,105260.0,172097.0,2,1,65.6,1,0.5,1.0,1.5,5.5,11.0,15.0,18.0,31.94,1761.54,52630.0,86048.5,1.933
TES,CN,2019德玛西亚杯,4,25,61,128,112,250,8891,497674,515480.0,702998.0,9,5,270.7,4,0.5556,0.44,2.78,6.78,14.22,12.44,27.78,32.84,1838.47,57275.56,78110.89,3.375
MCX,TW,2018 亚洲对抗赛,0,3,6,12,48,30,2983,139513,102067.0,259264.0,3,0,92.6,3,0.0,0.0,1.0,2.0,4.0,16.0,10.0,32.21,1506.62,34022.33,86421.33,0.875
LGD,CN,2024 LPL春季赛,26,86,197,464,586,1195,44594,2402787,3165137.9,4477730.3,39,16,1331.3,23,0.4103,0.67,2.21,5.05,11.9,15.03,30.64,33.5,1804.84,81157.38,114813.6,2.831
RYL,CN,2018 LDL 夏季赛,19,44,156,353,381,803,30525,1580724,1710237.0,2710791.0,27,12,908.5,15,0.4444,0.7,1.63,5.78,13.07,14.11,29.74,33.6,1739.93,63342.11,100399.67,3.034
GS,TR,2021 TCL 冬季赛,18,57,170,378,276,835,26664,1481324,1515212.0,2127371.0,25,16,831.4,9,0.64,0.72,2.28,6.8,15.12,11.04,33.4,32.07,1781.72,60608.48,85094.84,4.395
RA,CN,2019 LPL 春季赛,26,57,187,408,514,1024,43970,2386575,2377043.0,3688103.0,40,12,1371.7,28,0.3,0.65,1.43,4.68,10.2,12.85,25.6,32.06,1739.87,59426.08,92202.58,2.786
NIP,CN,2021NEST全国电子竞技大赛,2,5,17,26,25,66,2368,0,118874.0,0.0,2,2,67.6,0,1.0,1.0,2.5,8.5,13.0,12.5,33.0,35.03,0.0,59437.0,0.0,3.68
BME,TH,2021 PCS 春季赛,14,47,124,284,331,631,23511,1265013,1372753.0,2002751.0,24,10,729.0,14,0.4167,0.58,1.96,5.17,11.83,13.79,26.29,32.25,1735.27,57198.04,83447.96,2.764
BLG,CN,2023全球总决赛,17,44,111,231,208,554,19466,1088078,1348300.3,1741077.6,18,9,600.0,9,0.5,0.94,2.44,6.17,12.83,11.56,30.78,32.44,1813.46,74905.57,96726.53,3.774
BDS,FR,2022 LEC 春季赛,6,19,44,103,152,202,10276,549596,559079.0,922431.0,10,3,322.2,7,0.3,0.6,1.9,4.4,10.3,15.2,20.2,31.89,1705.76,55907.9,92243.1,2.007
EST,MX,2021 LLA 闭幕赛,25,76,167,402,337,978,27443,1561338,1913553.0,2663718.0,26,15,885.4,11,0.5769,0.96,2.92,6.42,15.46,12.96,37.62,31.0,1763.43,73598.19,102450.69,4.095
DRX,KR,2019 LCK 夏季赛,29,104,263,503,535,1212,51790,2775539,2632993.0,3703615.0,46,23,1555.3,23,0.5,0.63,2.26,5.72,10.93,11.63,26.35,33.3,1784.57,57238.98,80513.37,3.206
NIP,CN,2021 LPL 春季赛,21,59,199,453,518,1061,36270,1954992,2135053.0,3232314.0,37,15,1108.1,22,0.4054,0.57,1.59,5.38,12.24,14.0,28.68,32.73,1764.27,57704.14,87359.84,2.923
C9,US,2017 LCS 北美夏季赛,43,90,373,688,528,1770,52994,3117818,3397569.0,4708017.0,49,29,1694.0,20,0.5918,0.88,1.84,7.61,14.04,10.78,36.12,31.28,1840.51,69338.14,96081.98,4.655
EDGY,CN,2019 LDL 春季赛,26,73,218,500,540,1146,42183,2359997,2423481.0,3517280.0,40,17,1333.0,23,0.425,0.65,1.83,5.45,12.5,13.5,28.65,31.65,1770.44,60587.03,87932.0,3.048
GRV,AU,2021 LCO 春季赛,6,20,45,157,238,345,12388,677760,764487.0,1291518.0,13,3,415.3,10,0.2308,0.46,1.54,3.46,12.08,18.31,26.54,29.83,1631.98,58806.69,99347.54,2.109
LGC,AU,2021 LCO 春季赛,6,28,62,183,257,370,13037,732854,775565.0,1365231.0,14,4,432.2,10,0.2857,0.43,2.0,4.43,13.07,18.36,26.43,30.16,1695.64,55397.5,97516.5,2.152
DYU,CN,2020德玛西亚杯,2,6,11,54,93,106,3370,195610,215395.0,403759.0,4,1,117.2,3,0.25,0.5,1.5,2.75,13.5,23.25,26.5,28.75,1669.03,53848.75,100939.75,1.72
TESC,CN,2021季中发展挑战杯,1,10,20,70,110,161,6009,327124,391975.6,607961.0,6,1,252.3,5,0.1667,0.17,1.67,3.33,11.67,18.33,26.83,23.82,1296.57,65329.27,101326.83,2.1
FLY,US,2017 LCS NA S7资格赛,4,11,44,83,83,228,6318,393254,435002.0,565450.0,7,4,220.9,3,0.5714,0.57,1.57,6.29,11.86,11.86,32.57,28.6,1780.24,62143.14,80778.57,3.747
CG,US,2018 LCS北美S8资格赛,1,1,3,21,44,41,3247,151430,153184.0,258117.0,3,0,94.5,3,0.0,0.33,0.33,1.0,7.0,14.67,13.67,34.36,1602.43,51061.33,86039.0,1.409
RYL,CN,2019 LDL 夏季赛,51,137,406,848,738,1869,63604,3624345,4098918.0,5440591.0,60,37,1975.2,23,0.6167,0.85,2.28,6.77,14.13,12.3,31.15,32.2,1834.93,68315.3,90676.52,3.682
CQG,CN,2018 LDL春季赛,14,24,113,297,385,796,23006,1294417,1502525.0,1985572.0,25,10,765.4,15,0.4,0.56,0.96,4.52,11.88,15.4,31.84,30.06,1691.16,60101.0,79422.88,2.839
SMB,TR,2017 TCL 土耳其冬季赛,31,70,260,534,388,1184,30226,1942234,2290866.0,2818870.0,32,25,1028.1,7,0.7813,0.97,2.19,8.13,16.69,12.13,37.0,29.4,1889.15,71589.56,88089.69,4.428
G2,EU,2023 MSI 入围赛,3,8,37,100,50,242,3616,246972,327607.5,403151.8,4,4,127.8,0,1.0,0.75,2.0,9.25,25.0,12.5,60.5,28.29,1932.49,81901.88,100787.95,6.84
MVP,KR,2017LCK S7资格赛,3,7,21,35,50,88,4948,265110,258428.0,443503.0,5,2,153.3,3,0.4,0.6,1.4,4.2,7.0,10.0,17.6,32.28,1729.35,51685.6,88700.6,2.46
IMT,US,2020 LCS 春季赛,0,2,3,8,21,17,1138,59229,41186.0,116088.0,1,0,38.5,1,0.0,0.0,2.0,3.0,8.0,21.0,17.0,29.56,1538.42,41186.0,116088.0,1.19
LD,CN,2017 LSPL 春季赛,34,94,277,683,750,1550,62799,3146427,3481305.0,5046428.0,52,23,1786.0,29,0.4423,0.65,1.81,5.33,13.13,14.42,29.81,35.16,1761.72,66948.17,97046.69,2.977
TES,CN,2020 英雄联盟 季中杯,8,22,64,133,89,290,8386,477056,595130.0,688353.0,8,6,255.7,2,0.75,1.0,2.75,8.0,16.63,11.13,36.25,32.8,1865.69,74391.25,86044.13,4.753
ITZ,BR,2021 CBLOL 春季赛,6,33,100,206,261,419,18723,1003498,1003077.0,1627880.0,18,6,582.1,12,0.3333,0.33,1.83,5.56,11.44,14.5,23.28,32.16,1723.93,55726.5,90437.78,2.395
FPX,CN,2024LPL夏季赛,27,78,242,600,704,1378,46187,2562585,3520997.2,4979176.0,42,17,1383.3,25,0.4048,0.64,1.86,5.76,14.29,16.76,32.81,33.39,1852.52,83833.27,118551.81,2.81
DW,AU,2018 S8全球总决赛 入围赛,2,3,12,31,57,77,4366,212763,196878.0,315984.0,4,1,126.5,3,0.25,0.5,0.75,3.0,7.75,14.25,19.25,34.51,1681.92,49219.5,78996.0,1.895
GEN,KR,2017亚洲对抗赛,3,6,24,33,40,83,4552,240533,318877.0,397477.0,3,2,129.6,1,0.6667,1.0,2.0,8.0,11.0,13.33,27.67,35.12,1855.96,106292.33,132492.33,2.9
TES,CN,2021 LPL 夏季赛,33,104,289,631,521,1356,43702,2430204,2819418.7,3826408.3,41,23,1309.2,18,0.561,0.8,2.54,7.05,15.39,12.71,33.07,33.38,1856.25,68766.31,93327.03,3.814
TT,CN,2022 LPL 夏季赛,36,103,248,518,481,1227,42597,2375846,2550947.0,3863714.0,40,18,1314.4,22,0.45,0.9,2.58,6.2,12.95,12.03,30.68,32.41,1807.55,63773.68,96592.85,3.628
R7,MX,2020 S10全球总决赛 入围赛,1,7,20,56,93,113,5841,306326,313391.0,498770.0,6,1,188.7,5,0.1667,0.17,1.17,3.33,9.33,15.5,18.83,30.95,1623.35,52231.83,83128.33,1.817
GG,US,2020 LCS 春季赛,0,4,3,12,14,35,1063,58138,78725.0,108797.0,1,0,38.0,1,0.0,0.0,4.0,3.0,12.0,14.0,35.0,27.97,1529.95,78725.0,108797.0,3.357
VEG,RU,2021 LCL 夏季赛,5,42,77,146,253,348,15359,830512,840321.0,1322807.0,17,5,507.1,12,0.2941,0.29,2.47,4.53,8.59,14.88,20.47,30.29,1637.77,49430.65,77812.18,1.953
BLGJ,CN,2020 LDL 春季赛,7,34,81,152,126,313,11502,637539,707932.0,1034518.0,11,7,352.8,4,0.6364,0.64,3.09,7.36,13.82,11.45,28.45,32.6,1807.08,64357.45,94047.09,3.69
FLY,US,2024全球总决赛,14,33,81,175,176,447,15609,846771,1081399.7,1553869.8,14,7,474.0,7,0.5,1.0,2.36,5.79,12.5,12.57,31.93,32.93,1786.44,77242.84,110990.7,3.534
H2K,EU,2017 LCS EU S7资格赛,10,13,80,146,139,373,11387,684462,781815.0,1137061.0,11,6,373.4,5,0.5455,0.91,1.18,7.27,13.27,12.64,33.91,30.5,1833.05,71074.09,103369.18,3.734
ORD,AU,2022 MSI 季中冠军赛,1,10,10,48,163,96,6534,328404,335173.0,600228.0,8,0,210.6,8,0.0,0.13,1.25,1.25,6.0,20.38,12.0,31.03,1559.37,41896.63,75028.5,0.883
RNG,CN,2019 S9全球总决赛,5,15,43,78,63,186,6915,388118,330496.0,502636.0,6,3,208.1,3,0.5,0.83,2.5,7.17,13.0,10.5,31.0,33.23,1865.06,55082.67,83772.67,4.19
RT,CN,德玛西亚杯长沙站,0,0,6,20,25,44,1642,95148,104668.0,149588.0,2,0,60.8,2,0.0,0.0,0.0,3.0,10.0,12.5,22.0,27.01,1564.93,52334.0,74794.0,2.56
UP,CN,2020德玛西亚杯,0,11,19,47,49,115,3877,205205,196246.0,287081.0,4,2,120.6,2,0.5,0.0,2.75,4.75,11.75,12.25,28.75,32.15,1701.53,49061.5,71770.25,3.306
TSM,US,2021 LCS 春季赛,35,73,251,427,427,1011,38137,2066106,2031513.0,3119626.0,34,20,1146.5,14,0.5882,1.03,2.15,7.38,12.56,12.56,29.74,33.26,1802.1,59750.38,91753.71,3.368
RNG,CN,2022 LPL全球总决赛资格赛,10,22,75,100,88,276,11722,642465,738600.0,916900.0,10,5,366.6,5,0.5,1.0,2.2,7.5,10.0,8.8,27.6,31.97,1752.5,73860.0,91690.0,4.273
LCK,KR,2017全明星赛,4,13,40,73,99,179,7334,389672,536579.0,710158.0,6,3,211.4,3,0.5,0.67,2.17,6.67,12.17,16.5,29.83,34.69,1843.29,89429.83,118359.67,2.545
RGE,EU,2021 LEC 夏季赛,20,52,186,397,351,855,28372,1601836,1707138.0,2333952.0,27,15,868.3,12,0.5556,0.74,1.93,6.89,14.7,13.0,31.67,32.68,1844.8,63227.33,86442.67,3.567
G2,EU,2024 MSI 季中冠军赛,9,31,92,232,168,494,13755,794361,987520.0,1367797.7,14,8,413.5,6,0.5714,0.64,2.21,6.57,16.57,12.0,35.29,33.26,1921.07,70537.14,97699.84,4.321
HLE,KR,2017 LCK 韩国夏季赛,37,43,236,407,538,1074,51078,2786397,2881316.0,4637297.0,43,16,1600.9,27,0.3721,0.86,1.0,5.49,9.47,12.51,24.98,31.91,1740.52,67007.35,107844.12,2.753
LNG,CN,2023 LPL 春季赛,36,103,308,650,509,1595,45845,2610824,3411439.8,4581944.8,43,28,1426.8,15,0.6512,0.84,2.4,7.16,15.12,11.84,37.09,32.13,1829.85,79335.81,106556.86,4.411
GAM,VN,2023全球总决赛,4,8,25,58,96,130,6238,326318,326769.8,512994.3,7,2,187.3,5,0.2857,0.57,1.14,3.57,8.29,13.71,18.57,33.3,1742.22,46681.4,73284.9,1.958
DIG,US,2020 LCS 夏季赛,7,48,87,186,224,464,23331,1187857,1151691.0,1903208.0,21,6,710.1,15,0.2857,0.33,2.29,4.14,8.86,10.67,22.1,32.86,1672.8,54842.43,90628.95,2.902
LGD,CN,2017 LPL 升降级赛,8,14,53,111,47,228,7223,385678,423394.0,467660.0,6,6,190.6,0,1.0,1.33,2.33,8.83,18.5,7.83,38.0,37.9,2023.49,70565.67,77943.33,7.213
LGD,CN,2020 S10全球总决赛,2,16,40,84,85,189,7124,378338,412678.0,599090.0,6,3,217.2,3,0.5,0.33,2.67,6.67,14.0,14.17,31.5,32.8,1741.89,68779.67,99848.33,3.212
FPX,CN,2018 NEST 全国电子竞技大赛,2,7,25,52,83,114,6213,308158,255242.0,454630.0,6,2,186.1,4,0.3333,0.33,1.17,4.17,8.67,13.83,19.0,33.39,1655.87,42540.33,75771.67,2.0
MAD Team,TW,2019 LMS 夏季赛,24,69,167,355,371,823,37923,2044261,2030366.0,2864711.0,34,15,1179.7,19,0.4412,0.71,2.03,4.91,10.44,10.91,24.21,32.15,1732.87,59716.65,84256.21,3.175
OMG,CN,德玛西亚杯青岛站,2,3,18,21,51,50,3476,180972,180535.0,256288.0,3,1,99.3,2,0.3333,0.67,1.0,6.0,7.0,17.0,16.67,35.01,1822.48,60178.33,85429.33,1.392
RED,BR,2017 CBL 巴西夏季赛,19,35,145,179,113,384,18061,1054254,1052754.0,1390307.0,16,14,572.4,2,0.875,1.19,2.19,9.06,11.19,7.06,24.0,31.55,1841.81,65797.13,86894.19,4.982
AL,CN,2020德玛西亚杯,2,13,32,75,42,138,3755,218585,237662.0,293458.0,4,3,114.8,1,0.75,0.5,3.25,8.0,18.75,10.5,34.5,32.71,1904.05,59415.5,73364.5,5.071
SMB,TR,2018 S8全球总决赛 入围赛,5,16,52,95,104,261,9639,508362,514209.0,752356.0,9,4,294.2,5,0.4444,0.56,1.78,5.78,10.56,11.56,29.0,32.76,1727.95,57134.33,83595.11,3.423
XTN,MX,2021 LLA 闭幕赛,14,28,74,215,246,498,13774,803553,956884.0,1395590.0,14,6,455.2,8,0.4286,1.0,2.0,5.29,15.36,17.57,35.57,30.26,1765.27,68348.86,99685.0,2.898
PNG,BR,2024全球总决赛 入围赛,7,26,55,108,106,278,8462,477295,637167.8,895060.6,8,5,264.0,3,0.625,0.88,3.25,6.88,13.5,13.25,34.75,32.05,1807.94,79645.98,111882.58,3.642
IG,CN,2021NEST全国电子竞技大赛,2,12,31,79,55,159,4980,0,299459.0,0.0,5,2,124.0,3,0.4,0.4,2.4,6.2,15.8,11.0,31.8,40.16,0.0,59891.8,0.0,4.327
LBR,BR,2021 CBLOL 夏季赛,16,39,160,324,260,812,20014,1187199,1373726.0,1819159.0,21,12,655.6,9,0.5714,0.76,1.86,7.62,15.43,12.38,38.67,30.53,1810.86,65415.52,86626.62,4.369
BDS,FR,2023全球总决赛 入围赛,13,32,85,162,135,405,13411,742892,894442.4,1246466.3,12,8,404.3,4,0.6667,1.08,2.67,7.08,13.5,11.25,33.75,33.17,1837.48,74536.87,103872.19,4.2
FPB,CN,2020 LDL 夏季赛,48,196,507,1180,800,2555,61718,3678158,4567834.0,5664561.0,66,50,1941.1,16,0.7576,0.73,2.97,7.68,17.88,12.12,38.71,31.8,1894.88,69209.61,85826.68,4.669
VIT,EU,2019 LEC 夏季赛,5,29,99,220,326,464,19497,1077880,1114918.0,1647986.0,19,8,605.0,11,0.4211,0.26,1.53,5.21,11.58,17.16,24.42,32.23,1781.62,58679.89,86736.11,2.098
KT,KR,2018 亚洲对抗赛,4,11,40,55,24,132,4679,253182,241628.0,316436.0,4,4,132.4,0,1.0,1.0,2.75,10.0,13.75,6.0,33.0,35.34,1912.25,60407.0,79109.0,7.792
SHEINOO,CN,2018 LDL春季赛,18,43,149,362,367,910,32779,1751596,2013005.0,2875567.0,28,13,1026.5,15,0.4643,0.64,1.54,5.32,12.93,13.11,32.5,31.93,1706.38,71893.04,102698.82,3.466
WE,CN,2021 LPL 春季赛,26,91,238,517,458,1177,38706,2093722,2146187.0,3279551.0,38,22,1136.6,16,0.5789,0.68,2.39,6.26,13.61,12.05,30.97,34.05,1842.09,56478.61,86303.97,3.699
Unlimited Potential,CN,2019 LDL 春季赛,28,84,238,596,581,1314,41691,2329225,2367684.0,3358664.0,43,22,1265.7,21,0.5116,0.65,1.95,5.53,13.86,13.51,30.56,32.94,1840.27,55062.42,78108.47,3.287
DK,KR,2019 LCK 夏季赛,37,124,311,606,524,1496,54123,2914706,2937575.0,4184758.0,47,28,1562.4,19,0.5957,0.79,2.64,6.62,12.89,11.15,31.83,34.64,1865.53,62501.6,89037.4,4.011
UOL,RU,2017 LCS 欧洲春季赛,44,61,297,604,514,1331,42163,2534868,2755000.0,4136293.0,38,26,1364.8,12,0.6842,1.16,1.61,7.82,15.89,13.53,35.03,30.89,1857.32,72500.0,108849.82,3.765
S04,EU,2018 LCS欧洲S8资格赛,1,2,12,32,48,83,4435,218224,238192.0,372704.0,4,1,136.3,3,0.25,0.25,0.5,3.0,8.0,12.0,20.75,32.54,1601.06,59548.0,93176.0,2.396
FPX,CN,2019 LPL 春季赛,43,106,342,662,451,1538,48023,2735623,2514021.0,3754616.0,46,33,1463.7,13,0.7174,0.93,2.3,7.43,14.39,9.8,33.43,32.81,1868.98,54652.63,81622.09,4.878
TH,CN,2017 LSPL 夏季赛,30,84,306,628,766,1475,60761,3436209,3876384.0,5590026.0,52,20,1922.0,32,0.3846,0.58,1.62,5.88,12.08,14.73,28.37,31.61,1787.83,74545.85,107500.5,2.745
TT,CN,2019德玛西亚杯,3,10,23,43,51,80,4157,220142,202383.0,320278.0,4,2,126.8,2,0.5,0.75,2.5,5.75,10.75,12.75,20.0,32.78,1736.14,50595.75,80069.5,2.412
JT,TW,2019 LMS 夏季赛,37,113,291,421,270,913,40489,2201436,2223182.0,2914098.0,35,27,1172.0,8,0.7714,1.06,3.23,8.31,12.03,7.71,26.09,34.55,1878.36,63519.49,83259.94,4.941
LNG,CN,2022 LPL春季赛,27,96,295,613,567,1493,46729,2589945,2783932.0,3804358.0,45,25,1416.1,20,0.5556,0.6,2.13,6.56,13.62,12.6,33.18,33.0,1828.93,61865.16,84541.29,3.714
MAX,CN,2021 LDL 夏季赛,32,98,293,611,517,1488,46024,2569685,2773359.6,4004289.2,44,26,1453.9,18,0.5909,0.73,2.23,6.66,13.89,11.75,33.82,31.66,1767.44,63030.9,91006.57,4.06
SMB,TR,2020 S10全球总决赛 入围赛,4,24,49,153,146,370,10943,597644,667169.0,1001830.0,11,5,347.9,6,0.4545,0.36,2.18,4.45,13.91,13.27,33.64,31.45,1717.86,60651.73,91075.45,3.582
TSM,US,2021 LCS 夏季赛,33,106,290,479,459,1141,41818,2305160,2527567.0,3485243.0,39,24,1288.4,15,0.6154,0.85,2.72,7.44,12.28,11.77,29.26,32.46,1789.16,64809.41,89365.21,3.529
ITZ,BR,2021 CBLOL 夏季赛,7,40,91,231,285,477,18229,1004695,1111577.0,1696689.0,18,5,587.3,13,0.2778,0.39,2.22,5.06,12.83,15.83,26.5,31.04,1710.7,61754.28,94260.5,2.484
AL,CN,2023 LPL 夏季赛,18,59,131,350,461,838,30952,1675765,1903690.0,3119119.4,31,9,966.6,22,0.2903,0.58,1.9,4.23,11.29,14.87,27.03,32.02,1733.67,61409.35,100616.75,2.577
LGD,CN,2020 S10全球总决赛 入围赛,8,28,82,138,99,335,10917,603268,631884.0,875710.0,10,8,324.8,2,0.8,0.8,2.8,8.2,13.8,9.9,33.5,33.61,1857.35,63188.4,87571.0,4.778
TES,CN,2024 MSI 季中冠军赛,5,27,58,140,140,302,10270,578095,744554.5,1090758.3,11,5,312.7,6,0.4545,0.45,2.45,5.27,12.73,12.73,27.45,32.84,1848.72,67686.77,99159.85,3.157
DK,KR,2019 LCK 春季赛,34,117,304,542,536,1342,56849,2982870,2838350.0,4167244.0,48,27,1618.3,21,0.5625,0.71,2.44,6.33,11.29,11.17,27.96,35.13,1843.21,59132.29,86817.58,3.515
GEN,KR,2019 LCK 春季赛,21,83,219,380,462,937,53099,2726502,2384544.0,3675586.0,44,16,1556.1,28,0.3636,0.48,1.89,4.98,8.64,10.5,21.3,34.12,1752.14,54194.18,83536.05,2.851
DK,KR,2019 S9全球总决赛,9,29,67,139,115,326,11168,619513,529278.0,797162.0,10,6,331.1,4,0.6,0.9,2.9,6.7,13.9,11.5,32.6,33.73,1871.08,52927.8,79716.2,4.043
VSGaming,CN,2018 LDL 夏季赛,13,41,187,404,366,857,31401,1637123,1688050.0,2375445.0,30,16,915.3,14,0.5333,0.43,1.37,6.23,13.47,12.2,28.57,34.31,1788.62,56268.33,79181.5,3.445
LYA,CN,2020德玛西亚杯,0,2,7,23,50,45,3188,163831,138297.0,268602.0,3,0,105.4,3,0.0,0.0,0.67,2.33,7.67,16.67,15.0,30.25,1554.37,46099.0,89534.0,1.36
C9,US,2019 欧美对抗赛,0,2,2,23,75,40,1900,110682,111583.0,240252.0,3,0,71.8,3,0.0,0.0,0.67,0.67,7.67,25.0,13.33,26.46,1541.53,37194.33,80084.0,0.84
SHG,CN,2018 LDL 夏季赛,4,25,54,215,436,451,23458,1183698,1210029.0,1971465.0,25,2,750.5,23,0.08,0.16,1.0,2.16,8.6,17.44,18.04,31.26,1577.21,48401.16,78858.6,1.528
RYL,CN,2021 LDL 夏季赛,40,128,337,770,595,1870,45910,2660254,2969648.7,4081098.1,48,32,1442.9,16,0.6667,0.83,2.67,7.02,16.04,12.4,38.96,31.82,1843.69,61867.68,85022.88,4.437
RA,CN,2021 LPL 春季赛,34,109,269,566,571,1244,50946,2667292,3007671.0,4257989.0,45,25,1475.1,20,0.5556,0.76,2.42,5.98,12.58,12.69,27.64,34.54,1808.21,66837.13,94621.98,3.17
C9,US,2017欧美对抗赛,6,12,41,75,71,170,6760,383093,405966.0,620695.0,6,3,211.8,3,0.5,1.0,2.0,6.83,12.5,11.83,28.33,31.92,1808.75,67661.0,103449.17,3.451
FPX,CN,2024 LPL春季赛,30,102,286,594,578,1440,45564,2557804,3266890.8,4416276.7,44,25,1374.6,19,0.5682,0.68,2.32,6.5,13.5,13.14,32.73,33.15,1860.76,74247.52,100369.93,3.519
IG,CN,2018 亚洲对抗赛,2,3,17,33,38,75,3134,163548,188232.0,232437.0,3,2,90.6,1,0.6667,0.67,1.0,5.67,11.0,12.67,25.0,34.59,1805.17,62744.0,77479.0,2.842
RNG,CN,2019NEST全国电子竞技大赛,1,1,8,15,26,30,3337,164704,130315.0,258194.0,3,0,102.0,3,0.0,0.33,0.33,2.67,5.0,8.67,10.0,32.72,1614.75,43438.33,86064.67,1.731
XL,EU,2022 LEC 春季赛,12,39,110,197,204,467,17701,975025,1019224.0,1405972.0,16,8,547.9,8,0.5,0.75,2.44,6.88,12.31,12.75,29.19,32.31,1779.57,63701.5,87873.25,3.255
KBM,BR,2017 CBL 巴西夏季赛,5,12,35,79,127,173,10182,557608,633866.0,961566.0,8,1,333.4,7,0.125,0.63,1.5,4.38,9.88,15.88,21.63,30.54,1672.49,79233.25,120195.75,1.984
RNG,CN,2021 S11 全球总决赛,6,30,82,195,168,450,12717,741511,792585.8,1085699.0,12,7,415.3,5,0.5833,0.5,2.5,6.83,16.25,14.0,37.5,30.62,1785.48,66048.82,90474.92,3.839
R7,MX,2023全球总决赛 入围赛,0,5,7,26,73,57,3654,184444,214406.9,396936.5,4,0,116.6,4,0.0,0.0,1.25,1.75,6.5,18.25,14.25,31.34,1581.85,53601.73,99234.13,1.137
VKE,VN,2019 MSI 入围赛,10,23,94,261,220,557,15404,880527,949891.0,1314571.0,15,8,470.3,7,0.5333,0.67,1.53,6.27,17.4,14.67,37.13,32.75,1872.27,63326.07,87638.07,3.718
RBT,CL,2017 CLS 南拉丁美洲 春季赛,14,40,120,303,340,647,22899,1346639,1470689.0,2095022.0,22,9,765.7,13,0.4091,0.64,1.82,5.45,13.77,15.45,29.41,29.91,1758.7,66849.5,95228.27,2.794
BLG,CN,2024 LPL春季赛,49,130,414,815,499,1856,52842,3070747,4188223.2,5091846.9,48,39,1561.8,9,0.8125,1.02,2.71,8.63,16.98,10.4,38.67,33.83,1966.16,87254.65,106080.14,5.353
C9,US,2018 S8全球总决赛 入围赛,7,14,70,125,92,318,9964,551731,573643.0,750121.0,9,7,292.7,2,0.7778,0.78,1.56,7.78,13.89,10.22,35.33,34.04,1884.97,63738.11,83346.78,4.815
BLGJ,CN,2021 LDL 春季赛,40,144,380,840,742,1904,51834,2938268,3210514.0,4632050.0,55,36,1553.3,19,0.6545,0.73,2.62,6.91,15.27,13.49,34.62,33.37,1891.63,58372.98,84219.09,3.698
Spider,TW,2017 LMS 港澳台春季联赛,6,14,73,154,251,361,21937,1169730,1265983.0,1829692.0,18,2,719.8,16,0.1111,0.33,0.78,4.06,8.56,13.94,20.06,30.48,1625.08,70332.39,101649.56,2.052
GMB,RU,2021 LCL 春季赛,12,46,115,219,182,535,16566,926709,973981.0,1530148.0,16,10,520.4,6,0.625,0.75,2.88,7.19,13.69,11.38,33.44,31.83,1780.76,60873.81,95634.25,4.143
