hero_name,position,matchType,pick_count,ban_count,win_count,matches_played,pick_rate,ban_rate,win_rate
Volibear,Ban,2021 PCS 夏季赛,0,14,0,129,0.0,0.1085,0.0
Volibear,JUG,2021 PCS 夏季赛,28,0,14,129,0.2171,0.0,0.5
Volibear,TOP,2021 PCS 夏季赛,4,0,1,129,0.031,0.0,0.25
Xayah,ADC,2021 PCS 夏季赛,1,0,0,129,0.0078,0.0,0.0
Xerath,MID,2021 PCS 夏季赛,1,0,1,129,0.0078,0.0,1.0
Xinzhao,Ban,2021 PCS 夏季赛,0,72,0,129,0.0,0.5581,0.0
Xinzhao,JUG,2021 PCS 夏季赛,46,0,25,129,0.3566,0.0,0.5435
Yasuo,Ban,2021 PCS 夏季赛,0,1,0,129,0.0,0.0078,0.0
Yasuo,MID,2021 PCS 夏季赛,6,0,5,129,0.0465,0.0,0.8333
Yasuo,TOP,2021 PCS 夏季赛,1,0,0,129,0.0078,0.0,0.0
Yone,MID,2021 PCS 夏季赛,1,0,0,129,0.0078,0.0,0.0
Yuumi,SUP,2021 PCS 夏季赛,2,0,1,129,0.0155,0.0,0.5
Zac,Ban,2021 PCS 夏季赛,0,1,0,129,0.0,0.0078,0.0
Zac,JUG,2021 PCS 夏季赛,1,0,0,129,0.0078,0.0,0.0
Ziggs,ADC,2021 PCS 夏季赛,30,0,17,129,0.2326,0.0,0.5667
Ziggs,Ban,2021 PCS 夏季赛,0,76,0,129,0.0,0.5891,0.0
Zoe,Ban,2021 PCS 夏季赛,0,13,0,129,0.0,0.1008,0.0
Zoe,MID,2021 PCS 夏季赛,13,0,7,129,0.1008,0.0,0.5385
Aatrox,Ban,2021 PCS 春季赛,0,13,0,120,0.0,0.1083,0.0
Aatrox,MID,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Aatrox,TOP,2021 PCS 春季赛,18,0,9,120,0.15,0.0,0.5
Akali,Ban,2021 PCS 春季赛,0,14,0,120,0.0,0.1167,0.0
Akali,MID,2021 PCS 春季赛,5,0,4,120,0.0417,0.0,0.8
Akali,TOP,2021 PCS 春季赛,3,0,0,120,0.025,0.0,0.0
Alistar,Ban,2021 PCS 春季赛,0,27,0,120,0.0,0.225,0.0
Alistar,SUP,2021 PCS 春季赛,43,0,25,120,0.3583,0.0,0.5814
Anivia,MID,2021 PCS 春季赛,3,0,1,120,0.025,0.0,0.3333
Aphelios,ADC,2021 PCS 春季赛,17,0,12,120,0.1417,0.0,0.7059
Aphelios,Ban,2021 PCS 春季赛,0,7,0,120,0.0,0.0583,0.0
Azir,Ban,2021 PCS 春季赛,0,43,0,120,0.0,0.3583,0.0
Azir,MID,2021 PCS 春季赛,41,0,25,120,0.3417,0.0,0.6098
Blitzcrank,SUP,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Braum,SUP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Caitlyn,ADC,2021 PCS 春季赛,2,0,0,120,0.0167,0.0,0.0
Camille,Ban,2021 PCS 春季赛,0,28,0,120,0.0,0.2333,0.0
Camille,TOP,2021 PCS 春季赛,21,0,10,120,0.175,0.0,0.4762
Cassiopeia,Ban,2021 PCS 春季赛,0,2,0,120,0.0,0.0167,0.0
Cassiopeia,MID,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Chogath,SUP,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Chogath,TOP,2021 PCS 春季赛,3,0,2,120,0.025,0.0,0.6667
Corki,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Corki,MID,2021 PCS 春季赛,3,0,1,120,0.025,0.0,0.3333
Drmundo,JUG,2021 PCS 春季赛,3,0,2,120,0.025,0.0,0.6667
Ezreal,ADC,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Ezreal,Ban,2021 PCS 春季赛,0,2,0,120,0.0,0.0167,0.0
Fiora,TOP,2021 PCS 春季赛,3,0,1,120,0.025,0.0,0.3333
Galio,Ban,2021 PCS 春季赛,0,10,0,120,0.0,0.0833,0.0
Galio,MID,2021 PCS 春季赛,5,0,2,120,0.0417,0.0,0.4
Galio,SUP,2021 PCS 春季赛,9,0,2,120,0.075,0.0,0.2222
Gangplank,Ban,2021 PCS 春季赛,0,6,0,120,0.0,0.05,0.0
Gangplank,TOP,2021 PCS 春季赛,11,0,3,120,0.0917,0.0,0.2727
Gnar,Ban,2021 PCS 春季赛,0,43,0,120,0.0,0.3583,0.0
Gnar,TOP,2021 PCS 春季赛,58,0,36,120,0.4833,0.0,0.6207
Gragas,Ban,2021 PCS 春季赛,0,29,0,120,0.0,0.2417,0.0
Gragas,SUP,2021 PCS 春季赛,21,0,10,120,0.175,0.0,0.4762
Gragas,TOP,2021 PCS 春季赛,12,0,6,120,0.1,0.0,0.5
Graves,Ban,2021 PCS 春季赛,0,4,0,120,0.0,0.0333,0.0
Graves,JUG,2021 PCS 春季赛,8,0,3,120,0.0667,0.0,0.375
Hecarim,Ban,2021 PCS 春季赛,0,25,0,120,0.0,0.2083,0.0
Hecarim,JUG,2021 PCS 春季赛,54,0,26,120,0.45,0.0,0.4815
Irelia,Ban,2021 PCS 春季赛,0,15,0,120,0.0,0.125,0.0
Irelia,TOP,2021 PCS 春季赛,8,0,2,120,0.0667,0.0,0.25
Janna,SUP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Jayce,Ban,2021 PCS 春季赛,0,25,0,120,0.0,0.2083,0.0
Jayce,TOP,2021 PCS 春季赛,17,0,6,120,0.1417,0.0,0.3529
Jhin,ADC,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Jinx,ADC,2021 PCS 春季赛,16,0,5,120,0.1333,0.0,0.3125
Jinx,Ban,2021 PCS 春季赛,0,14,0,120,0.0,0.1167,0.0
Kaisa,ADC,2021 PCS 春季赛,83,0,44,120,0.6917,0.0,0.5301
Kaisa,Ban,2021 PCS 春季赛,0,18,0,120,0.0,0.15,0.0
Kalista,ADC,2021 PCS 春季赛,3,0,2,120,0.025,0.0,0.6667
Kalista,Ban,2021 PCS 春季赛,0,6,0,120,0.0,0.05,0.0
Kalista,TOP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Karma,MID,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Karma,SUP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Karthus,Ban,2021 PCS 春季赛,0,2,0,120,0.0,0.0167,0.0
Karthus,JUG,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Kassadin,Ban,2021 PCS 春季赛,0,2,0,120,0.0,0.0167,0.0
Kassadin,MID,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Kennen,TOP,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Kled,TOP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Leblanc,Ban,2021 PCS 春季赛,0,2,0,120,0.0,0.0167,0.0
Leblanc,MID,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Leesin,JUG,2021 PCS 春季赛,1,0,1,120,0.0083,0.0,1.0
Leona,Ban,2021 PCS 春季赛,0,12,0,120,0.0,0.1,0.0
Leona,SUP,2021 PCS 春季赛,32,0,19,120,0.2667,0.0,0.5938
Lillia,Ban,2021 PCS 春季赛,0,36,0,120,0.0,0.3,0.0
Lillia,JUG,2021 PCS 春季赛,29,0,13,120,0.2417,0.0,0.4483
Lucian,Ban,2021 PCS 春季赛,0,27,0,120,0.0,0.225,0.0
Lucian,MID,2021 PCS 春季赛,9,0,6,120,0.075,0.0,0.6667
Lucian,TOP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Lulu,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Lulu,TOP,2021 PCS 春季赛,3,0,2,120,0.025,0.0,0.6667
Missfortune,ADC,2021 PCS 春季赛,1,0,1,120,0.0083,0.0,1.0
Monkeyking,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Monkeyking,TOP,2021 PCS 春季赛,2,0,0,120,0.0167,0.0,0.0
Morgana,SUP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Nautilus,Ban,2021 PCS 春季赛,0,5,0,120,0.0,0.0417,0.0
Nautilus,SUP,2021 PCS 春季赛,11,0,4,120,0.0917,0.0,0.3636
Neeko,ADC,2021 PCS 春季赛,2,0,0,120,0.0167,0.0,0.0
Neeko,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Nidalee,Ban,2021 PCS 春季赛,0,17,0,120,0.0,0.1417,0.0
Nidalee,JUG,2021 PCS 春季赛,17,0,11,120,0.1417,0.0,0.6471
Nocturne,Ban,2021 PCS 春季赛,0,6,0,120,0.0,0.05,0.0
Nocturne,JUG,2021 PCS 春季赛,1,0,1,120,0.0083,0.0,1.0
Nocturne,MID,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Nocturne,TOP,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Olaf,Ban,2021 PCS 春季赛,0,51,0,120,0.0,0.425,0.0
Olaf,JUG,2021 PCS 春季赛,40,0,21,120,0.3333,0.0,0.525
Orianna,Ban,2021 PCS 春季赛,0,22,0,120,0.0,0.1833,0.0
Orianna,MID,2021 PCS 春季赛,49,0,23,120,0.4083,0.0,0.4694
Ornn,Ban,2021 PCS 春季赛,0,9,0,120,0.0,0.075,0.0
Ornn,TOP,2021 PCS 春季赛,14,0,5,120,0.1167,0.0,0.3571
Pantheon,Ban,2021 PCS 春季赛,0,22,0,120,0.0,0.1833,0.0
Pantheon,JUG,2021 PCS 春季赛,5,0,3,120,0.0417,0.0,0.6
Qiyana,MID,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Quinn,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Rakan,Ban,2021 PCS 春季赛,0,10,0,120,0.0,0.0833,0.0
Rakan,SUP,2021 PCS 春季赛,21,0,9,120,0.175,0.0,0.4286
Rell,Ban,2021 PCS 春季赛,0,61,0,120,0.0,0.5083,0.0
Rell,SUP,2021 PCS 春季赛,48,0,24,120,0.4,0.0,0.5
Renekton,Ban,2021 PCS 春季赛,0,61,0,120,0.0,0.5083,0.0
Renekton,MID,2021 PCS 春季赛,4,0,4,120,0.0333,0.0,1.0
Renekton,TOP,2021 PCS 春季赛,36,0,24,120,0.3,0.0,0.6667
Rumble,Ban,2021 PCS 春季赛,0,4,0,120,0.0,0.0333,0.0
Rumble,MID,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Ryze,Ban,2021 PCS 春季赛,0,6,0,120,0.0,0.05,0.0
Ryze,MID,2021 PCS 春季赛,7,0,3,120,0.0583,0.0,0.4286
Samira,ADC,2021 PCS 春季赛,14,0,5,120,0.1167,0.0,0.3571
Samira,Ban,2021 PCS 春季赛,0,14,0,120,0.0,0.1167,0.0
Senna,ADC,2021 PCS 春季赛,9,0,4,120,0.075,0.0,0.4444
Senna,Ban,2021 PCS 春季赛,0,18,0,120,0.0,0.15,0.0
Senna,SUP,2021 PCS 春季赛,2,0,2,120,0.0167,0.0,1.0
Seraphine,ADC,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Seraphine,Ban,2021 PCS 春季赛,0,73,0,120,0.0,0.6083,0.0
Seraphine,MID,2021 PCS 春季赛,13,0,5,120,0.1083,0.0,0.3846
Seraphine,SUP,2021 PCS 春季赛,7,0,4,120,0.0583,0.0,0.5714
Sett,Ban,2021 PCS 春季赛,0,8,0,120,0.0,0.0667,0.0
Sett,MID,2021 PCS 春季赛,3,0,2,120,0.025,0.0,0.6667
Sett,SUP,2021 PCS 春季赛,6,0,4,120,0.05,0.0,0.6667
Shen,TOP,2021 PCS 春季赛,1,0,1,120,0.0083,0.0,1.0
Sion,Ban,2021 PCS 春季赛,0,16,0,120,0.0,0.1333,0.0
Sion,TOP,2021 PCS 春季赛,17,0,9,120,0.1417,0.0,0.5294
Skarner,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Skarner,JUG,2021 PCS 春季赛,4,0,3,120,0.0333,0.0,0.75
Sylas,Ban,2021 PCS 春季赛,0,25,0,120,0.0,0.2083,0.0
Sylas,MID,2021 PCS 春季赛,5,0,5,120,0.0417,0.0,1.0
Sylas,TOP,2021 PCS 春季赛,1,0,1,120,0.0083,0.0,1.0
Syndra,Ban,2021 PCS 春季赛,0,20,0,120,0.0,0.1667,0.0
Syndra,MID,2021 PCS 春季赛,19,0,4,120,0.1583,0.0,0.2105
Tahmkench,ADC,2021 PCS 春季赛,2,0,2,120,0.0167,0.0,1.0
Tahmkench,Ban,2021 PCS 春季赛,0,18,0,120,0.0,0.15,0.0
Tahmkench,SUP,2021 PCS 春季赛,8,0,2,120,0.0667,0.0,0.25
Taliyah,Ban,2021 PCS 春季赛,0,19,0,120,0.0,0.1583,0.0
Taliyah,JUG,2021 PCS 春季赛,12,0,9,120,0.1,0.0,0.75
Thresh,Ban,2021 PCS 春季赛,0,82,0,120,0.0,0.6833,0.0
Thresh,SUP,2021 PCS 春季赛,24,0,13,120,0.2,0.0,0.5417
Tristana,ADC,2021 PCS 春季赛,44,0,25,120,0.3667,0.0,0.5682
Tristana,Ban,2021 PCS 春季赛,0,37,0,120,0.0,0.3083,0.0
Tristana,MID,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Tristana,TOP,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Trundle,JUG,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Twistedfate,Ban,2021 PCS 春季赛,0,26,0,120,0.0,0.2167,0.0
Twistedfate,MID,2021 PCS 春季赛,14,0,6,120,0.1167,0.0,0.4286
Udyr,Ban,2021 PCS 春季赛,0,59,0,120,0.0,0.4917,0.0
Udyr,JUG,2021 PCS 春季赛,48,0,22,120,0.4,0.0,0.4583
Urgot,Ban,2021 PCS 春季赛,0,1,0,120,0.0,0.0083,0.0
Urgot,TOP,2021 PCS 春季赛,2,0,0,120,0.0167,0.0,0.0
Varus,ADC,2021 PCS 春季赛,7,0,3,120,0.0583,0.0,0.4286
Vayne,ADC,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Viktor,Ban,2021 PCS 春季赛,0,26,0,120,0.0,0.2167,0.0
Viktor,MID,2021 PCS 春季赛,26,0,14,120,0.2167,0.0,0.5385
Volibear,Ban,2021 PCS 春季赛,0,7,0,120,0.0,0.0583,0.0
Volibear,JUG,2021 PCS 春季赛,15,0,5,120,0.125,0.0,0.3333
Volibear,TOP,2021 PCS 春季赛,2,0,1,120,0.0167,0.0,0.5
Xayah,ADC,2021 PCS 春季赛,33,0,14,120,0.275,0.0,0.4242
Xayah,Ban,2021 PCS 春季赛,0,14,0,120,0.0,0.1167,0.0
Xinzhao,JUG,2021 PCS 春季赛,1,0,0,120,0.0083,0.0,0.0
Yone,Ban,2021 PCS 春季赛,0,10,0,120,0.0,0.0833,0.0
Yone,MID,2021 PCS 春季赛,7,0,5,120,0.0583,0.0,0.7143
Zilean,Ban,2021 PCS 春季赛,0,7,0,120,0.0,0.0583,0.0
Zilean,MID,2021 PCS 春季赛,3,0,1,120,0.025,0.0,0.3333
Zoe,Ban,2021 PCS 春季赛,0,28,0,120,0.0,0.2333,0.0
Zoe,MID,2021 PCS 春季赛,11,0,5,120,0.0917,0.0,0.4545
Aatrox,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Aatrox,MID,2021 S11 全球总决赛,1,0,1,81,0.0123,0.0,1.0
Aatrox,TOP,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Alistar,SUP,2021 S11 全球总决赛,4,0,1,81,0.0494,0.0,0.25
Amumu,Ban,2021 S11 全球总决赛,0,5,0,81,0.0,0.0617,0.0
Amumu,SUP,2021 S11 全球总决赛,1,0,1,81,0.0123,0.0,1.0
Annie,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Annie,MID,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Aphelios,ADC,2021 S11 全球总决赛,31,0,19,81,0.3827,0.0,0.6129
Aphelios,Ban,2021 S11 全球总决赛,0,33,0,81,0.0,0.4074,0.0
Ashe,ADC,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Azir,Ban,2021 S11 全球总决赛,0,12,0,81,0.0,0.1481,0.0
Azir,MID,2021 S11 全球总决赛,10,0,4,81,0.1235,0.0,0.4
Braum,Ban,2021 S11 全球总决赛,0,8,0,81,0.0,0.0988,0.0
Braum,SUP,2021 S11 全球总决赛,11,0,4,81,0.1358,0.0,0.3636
Camille,Ban,2021 S11 全球总决赛,0,9,0,81,0.0,0.1111,0.0
Camille,TOP,2021 S11 全球总决赛,7,0,4,81,0.0864,0.0,0.5714
Draven,ADC,2021 S11 全球总决赛,4,0,1,81,0.0494,0.0,0.25
Draven,Ban,2021 S11 全球总决赛,0,16,0,81,0.0,0.1975,0.0
Ezreal,ADC,2021 S11 全球总决赛,11,0,6,81,0.1358,0.0,0.5455
Ezreal,Ban,2021 S11 全球总决赛,0,7,0,81,0.0,0.0864,0.0
Fiddlesticks,JUG,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Fiora,TOP,2021 S11 全球总决赛,2,0,2,81,0.0247,0.0,1.0
Galio,Ban,2021 S11 全球总决赛,0,8,0,81,0.0,0.0988,0.0
Galio,MID,2021 S11 全球总决赛,3,0,1,81,0.037,0.0,0.3333
Gangplank,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Gangplank,TOP,2021 S11 全球总决赛,2,0,2,81,0.0247,0.0,1.0
Gnar,Ban,2021 S11 全球总决赛,0,2,0,81,0.0,0.0247,0.0
Gnar,TOP,2021 S11 全球总决赛,8,0,3,81,0.0988,0.0,0.375
Gragas,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Gragas,JUG,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Gragas,SUP,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Gragas,TOP,2021 S11 全球总决赛,4,0,2,81,0.0494,0.0,0.5
Graves,Ban,2021 S11 全球总决赛,0,28,0,81,0.0,0.3457,0.0
Graves,JUG,2021 S11 全球总决赛,3,0,0,81,0.037,0.0,0.0
Graves,TOP,2021 S11 全球总决赛,33,0,21,81,0.4074,0.0,0.6364
Gwen,Ban,2021 S11 全球总决赛,0,9,0,81,0.0,0.1111,0.0
Gwen,TOP,2021 S11 全球总决赛,14,0,4,81,0.1728,0.0,0.2857
Irelia,Ban,2021 S11 全球总决赛,0,43,0,81,0.0,0.5309,0.0
Irelia,MID,2021 S11 全球总决赛,4,0,1,81,0.0494,0.0,0.25
Irelia,TOP,2021 S11 全球总决赛,5,0,1,81,0.0617,0.0,0.2
Jarvaniv,Ban,2021 S11 全球总决赛,0,33,0,81,0.0,0.4074,0.0
Jarvaniv,JUG,2021 S11 全球总决赛,27,0,13,81,0.3333,0.0,0.4815
Jarvaniv,TOP,2021 S11 全球总决赛,3,0,0,81,0.037,0.0,0.0
Jax,TOP,2021 S11 全球总决赛,7,0,3,81,0.0864,0.0,0.4286
Jayce,Ban,2021 S11 全球总决赛,0,23,0,81,0.0,0.284,0.0
Jayce,TOP,2021 S11 全球总决赛,21,0,10,81,0.2593,0.0,0.4762
Jhin,ADC,2021 S11 全球总决赛,26,0,18,81,0.321,0.0,0.6923
Jhin,Ban,2021 S11 全球总决赛,0,2,0,81,0.0,0.0247,0.0
Jinx,ADC,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Jinx,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Kaisa,ADC,2021 S11 全球总决赛,8,0,3,81,0.0988,0.0,0.375
Kaisa,Ban,2021 S11 全球总决赛,0,2,0,81,0.0,0.0247,0.0
Kalista,ADC,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Kalista,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Kassadin,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Kassadin,MID,2021 S11 全球总决赛,1,0,1,81,0.0123,0.0,1.0
Kennen,Ban,2021 S11 全球总决赛,0,28,0,81,0.0,0.3457,0.0
Kennen,TOP,2021 S11 全球总决赛,21,0,15,81,0.2593,0.0,0.7143
Leblanc,Ban,2021 S11 全球总决赛,0,51,0,81,0.0,0.6296,0.0
Leblanc,MID,2021 S11 全球总决赛,22,0,12,81,0.2716,0.0,0.5455
Leesin,Ban,2021 S11 全球总决赛,0,44,0,81,0.0,0.5432,0.0
Leesin,JUG,2021 S11 全球总决赛,36,0,21,81,0.4444,0.0,0.5833
Leona,Ban,2021 S11 全球总决赛,0,20,0,81,0.0,0.2469,0.0
Leona,SUP,2021 S11 全球总决赛,32,0,11,81,0.3951,0.0,0.3438
Lillia,JUG,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Lissandra,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Lissandra,MID,2021 S11 全球总决赛,5,0,4,81,0.0617,0.0,0.8
Lucian,ADC,2021 S11 全球总决赛,15,0,9,81,0.1852,0.0,0.6
Lucian,Ban,2021 S11 全球总决赛,0,43,0,81,0.0,0.5309,0.0
Lucian,TOP,2021 S11 全球总决赛,5,0,3,81,0.0617,0.0,0.6
Lulu,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Lulu,SUP,2021 S11 全球总决赛,16,0,9,81,0.1975,0.0,0.5625
Malphite,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Malphite,TOP,2021 S11 全球总决赛,2,0,0,81,0.0247,0.0,0.0
Malzahar,Ban,2021 S11 全球总决赛,0,2,0,81,0.0,0.0247,0.0
Malzahar,MID,2021 S11 全球总决赛,3,0,2,81,0.037,0.0,0.6667
Maokai,SUP,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Missfortune,ADC,2021 S11 全球总决赛,49,0,20,81,0.6049,0.0,0.4082
Missfortune,Ban,2021 S11 全球总决赛,0,10,0,81,0.0,0.1235,0.0
Monkeyking,Ban,2021 S11 全球总决赛,0,4,0,81,0.0,0.0494,0.0
Monkeyking,TOP,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Nami,Ban,2021 S11 全球总决赛,0,20,0,81,0.0,0.2469,0.0
Nami,SUP,2021 S11 全球总决赛,13,0,7,81,0.1605,0.0,0.5385
Nautilus,Ban,2021 S11 全球总决赛,0,4,0,81,0.0,0.0494,0.0
Nautilus,SUP,2021 S11 全球总决赛,10,0,5,81,0.1235,0.0,0.5
Olaf,Ban,2021 S11 全球总决赛,0,12,0,81,0.0,0.1481,0.0
Olaf,JUG,2021 S11 全球总决赛,5,0,3,81,0.0617,0.0,0.6
Olaf,TOP,2021 S11 全球总决赛,2,0,0,81,0.0247,0.0,0.0
Orianna,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Orianna,MID,2021 S11 全球总决赛,12,0,4,81,0.1481,0.0,0.3333
Poppy,Ban,2021 S11 全球总决赛,0,5,0,81,0.0,0.0617,0.0
Poppy,JUG,2021 S11 全球总决赛,8,0,5,81,0.0988,0.0,0.625
Poppy,TOP,2021 S11 全球总决赛,2,0,0,81,0.0247,0.0,0.0
Pyke,SUP,2021 S11 全球总决赛,3,0,1,81,0.037,0.0,0.3333
Qiyana,Ban,2021 S11 全球总决赛,0,9,0,81,0.0,0.1111,0.0
Qiyana,JUG,2021 S11 全球总决赛,10,0,7,81,0.1235,0.0,0.7
Rakan,Ban,2021 S11 全球总决赛,0,16,0,81,0.0,0.1975,0.0
Rakan,SUP,2021 S11 全球总决赛,27,0,17,81,0.3333,0.0,0.6296
Rell,Ban,2021 S11 全球总决赛,0,2,0,81,0.0,0.0247,0.0
Rell,SUP,2021 S11 全球总决赛,9,0,5,81,0.1111,0.0,0.5556
Renekton,Ban,2021 S11 全球总决赛,0,4,0,81,0.0,0.0494,0.0
Renekton,TOP,2021 S11 全球总决赛,12,0,6,81,0.1481,0.0,0.5
Rumble,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Rumble,MID,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Rumble,TOP,2021 S11 全球总决赛,2,0,1,81,0.0247,0.0,0.5
Ryze,Ban,2021 S11 全球总决赛,0,32,0,81,0.0,0.3951,0.0
Ryze,MID,2021 S11 全球总决赛,23,0,11,81,0.284,0.0,0.4783
Sejuani,JUG,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Seraphine,MID,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Sett,Ban,2021 S11 全球总决赛,0,6,0,81,0.0,0.0741,0.0
Sett,SUP,2021 S11 全球总决赛,1,0,1,81,0.0123,0.0,1.0
Sett,TOP,2021 S11 全球总决赛,2,0,0,81,0.0247,0.0,0.0
Shaco,JUG,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Shen,SUP,2021 S11 全球总决赛,3,0,1,81,0.037,0.0,0.3333
Sylas,Ban,2021 S11 全球总决赛,0,8,0,81,0.0,0.0988,0.0
Sylas,MID,2021 S11 全球总决赛,15,0,7,81,0.1852,0.0,0.4667
Syndra,Ban,2021 S11 全球总决赛,0,9,0,81,0.0,0.1111,0.0
Syndra,MID,2021 S11 全球总决赛,14,0,9,81,0.1728,0.0,0.6429
Syndra,TOP,2021 S11 全球总决赛,1,0,1,81,0.0123,0.0,1.0
Taliyah,Ban,2021 S11 全球总决赛,0,3,0,81,0.0,0.037,0.0
Taliyah,JUG,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Talon,Ban,2021 S11 全球总决赛,0,11,0,81,0.0,0.1358,0.0
Talon,JUG,2021 S11 全球总决赛,12,0,7,81,0.1481,0.0,0.5833
Thresh,Ban,2021 S11 全球总决赛,0,18,0,81,0.0,0.2222,0.0
Thresh,SUP,2021 S11 全球总决赛,11,0,7,81,0.1358,0.0,0.6364
Tristana,ADC,2021 S11 全球总决赛,3,0,2,81,0.037,0.0,0.6667
Tristana,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Trundle,Ban,2021 S11 全球总决赛,0,5,0,81,0.0,0.0617,0.0
Trundle,JUG,2021 S11 全球总决赛,6,0,3,81,0.0741,0.0,0.5
Tryndamere,Ban,2021 S11 全球总决赛,0,6,0,81,0.0,0.0741,0.0
Tryndamere,MID,2021 S11 全球总决赛,2,0,0,81,0.0247,0.0,0.0
Tryndamere,TOP,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
Twistedfate,Ban,2021 S11 全球总决赛,0,55,0,81,0.0,0.679,0.0
Twistedfate,MID,2021 S11 全球总决赛,23,0,13,81,0.284,0.0,0.5652
Urgot,Ban,2021 S11 全球总决赛,0,5,0,81,0.0,0.0617,0.0
Varus,ADC,2021 S11 全球总决赛,2,0,0,81,0.0247,0.0,0.0
Varus,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Viego,Ban,2021 S11 全球总决赛,0,7,0,81,0.0,0.0864,0.0
Viego,JUG,2021 S11 全球总决赛,17,0,10,81,0.2099,0.0,0.5882
Viktor,MID,2021 S11 全球总决赛,3,0,0,81,0.037,0.0,0.0
Vladimir,Ban,2021 S11 全球总决赛,0,1,0,81,0.0,0.0123,0.0
Xayah,ADC,2021 S11 全球总决赛,1,0,0,81,0.0123,0.0,0.0
