player_name,team,region,matchType,position,kills,deaths,assists,CS,gold,damage,tanking,matches_played,matches_won,minutes_played,matches_lose,win_rate,kills_per_game,deaths_per_game,assists_per_game,CS_per_minute,gold_per_minute,damage_per_game,tanking_per_game,KDA
Scout,EDG,CN,2017 LPL 夏季赛,MID,119,59,187,8151,402488,579427.0,479006.0,29,19,973.4,10,0.6552,4.1,2.03,6.45,8.37,413.49,19980.24,16517.45,5.186
Xiaohu,RNG,CN,2017 LPL 夏季赛,MID,87,52,186,9567,435942,672235.0,456331.0,28,15,1076.7,13,0.5357,3.11,1.86,6.64,8.89,404.89,24008.39,16297.54,5.25
Xiye,WE,CN,2017 LPL 夏季赛,MID,56,39,164,7675,345162,390584.0,378048.0,25,17,862.8,8,0.68,2.24,1.56,6.56,8.9,400.05,15623.36,15121.92,5.641
Zz1Tai,LNG,CN,2017 LPL 夏季赛,MID,65,34,61,5135,234485,333348.0,240672.0,16,8,570.4,8,0.5,4.06,2.13,3.81,9.0,411.09,20834.25,15042.0,3.706
Athena,IM,CN,2017 LPL 春季赛,MID,59,36,71,6295,261337,394700.0,311890.0,16,6,635.2,10,0.375,3.69,2.25,4.44,9.91,411.42,24668.75,19493.13,3.611
Coco,NB,CN,2017 LPL 春季赛,MID,32,30,66,3609,159943,214136.0,183968.0,11,6,420.0,5,0.5455,2.91,2.73,6.0,8.59,380.82,19466.91,16724.36,3.267
Cool,NB,CN,2017 LPL 春季赛,MID,57,38,66,4632,206333,285320.0,217365.0,14,6,504.2,8,0.4286,4.07,2.71,4.71,9.19,409.23,20380.0,15526.07,3.237
Doinb,JDG,CN,2017 LPL 春季赛,MID,62,42,116,4353,207503,361417.0,302718.0,14,11,503.2,3,0.7857,4.43,3.0,8.29,8.65,412.37,25815.5,21622.71,4.238
Easyhoon,RA,CN,2017 LPL 春季赛,MID,60,69,68,7913,319320,352668.0,404005.0,24,8,831.9,16,0.3333,2.5,2.88,2.83,9.51,383.84,14694.5,16833.54,1.855
Godv,LGD,CN,2017 LPL 春季赛,MID,72,46,68,4958,218348,329498.0,261874.0,15,7,520.9,8,0.4667,4.8,3.07,4.53,9.52,419.17,21966.53,17458.27,3.043
Icon,OMG,CN,2017 LPL 春季赛,MID,108,65,137,8675,379391,516957.0,422045.0,25,13,941.3,12,0.52,4.32,2.6,5.48,9.22,403.05,20678.28,16881.8,3.769
Juejue,OMG,CN,2017 LPL 春季赛,MID,17,16,18,914,43977,58993.0,58738.0,3,2,108.7,1,0.6667,5.67,5.33,6.0,8.41,404.57,19664.33,19579.33,2.188
Republic,GT,CN,2017 LPL 春季赛,MID,54,65,51,5275,231173,352140.0,307330.0,16,3,610.1,13,0.1875,3.38,4.06,3.19,8.65,378.91,22008.75,19208.13,1.615
Rookie,IG,CN,2017 LPL 春季赛,MID,95,61,123,5865,272078,387980.0,316554.0,18,11,649.4,7,0.6111,5.28,3.39,6.83,9.03,418.97,21554.44,17586.33,3.574
Scout,EDG,CN,2017 LPL 春季赛,MID,93,71,141,8079,357371,492610.0,387071.0,22,14,875.7,8,0.6364,4.23,3.23,6.41,9.23,408.1,22391.36,17594.14,3.296
Tank,LNG,CN,2017 LPL 春季赛,MID,30,21,49,3483,143847,193558.0,163516.0,9,3,351.3,6,0.3333,3.33,2.33,5.44,9.91,409.47,21506.44,18168.44,3.762
Xiaohu,RNG,CN,2017 LPL 春季赛,MID,105,50,127,7716,348023,456792.0,385850.0,25,17,839.0,8,0.68,4.2,2.0,5.08,9.2,414.81,18271.68,15434.0,4.64
Xiye,WE,CN,2017 LPL 春季赛,MID,89,48,145,7085,324383,394095.0,356829.0,22,15,787.5,7,0.6818,4.05,2.18,6.59,9.0,411.91,17913.41,16219.5,4.875
Zz1Tai,LNG,CN,2017 LPL 春季赛,MID,33,40,29,4248,177167,220100.0,205092.0,13,4,412.8,9,0.3077,2.54,3.08,2.23,10.29,429.18,16930.77,15776.31,1.55
Baeme,JDM,CN,2017 LSPL 夏季赛,MID,9,26,21,2064,87906,90113.0,117421.0,7,2,233.3,5,0.2857,1.29,3.71,3.0,8.85,376.79,12873.29,16774.43,1.154
Baka,OMD,CN,2017 LSPL 夏季赛,MID,68,70,140,6036,289879,407319.0,369420.0,23,11,759.7,12,0.4783,2.96,3.04,6.09,7.95,381.57,17709.52,16061.74,2.971
Cerasus,TH,CN,2017 LSPL 夏季赛,MID,14,20,22,1641,75537,105240.0,147161.0,4,3,170.0,1,0.75,3.5,5.0,5.5,9.65,444.34,26310.0,36790.25,1.8
Chirchri,Tyloo,CN,2017 LSPL 夏季赛,MID,25,29,48,3331,148898,216846.0,175215.0,12,4,402.6,8,0.3333,2.08,2.42,4.0,8.27,369.84,18070.5,14601.25,2.517
Clx,JDM,CN,2017 LSPL 夏季赛,MID,54,40,67,5312,232678,359092.0,279551.0,18,4,610.1,14,0.2222,3.0,2.22,3.72,8.71,381.38,19949.56,15530.61,3.025
Crank,TH,CN,2017 LSPL 夏季赛,MID,76,58,128,7528,348631,484623.0,455986.0,23,9,895.6,14,0.3913,3.3,2.52,5.57,8.41,389.27,21070.57,19825.48,3.517
Easyhoon,RA,CN,2017 LSPL 夏季赛,MID,133,67,230,10976,517506,683614.0,482674.0,34,25,1252.1,9,0.7353,3.91,1.97,6.76,8.77,413.31,20106.29,14196.29,5.418
Fiesta,GT,CN,2017 LSPL 夏季赛,MID,10,9,42,974,51869,69291.0,50532.0,4,4,124.9,0,1.0,2.5,2.25,10.5,7.8,415.28,17322.75,12633.0,5.778
Firerain,GT,CN,2017 LSPL 夏季赛,MID,69,41,117,6050,281779,374058.0,365677.0,21,15,714.8,6,0.7143,3.29,1.95,5.57,8.46,394.21,17812.29,17413.19,4.537
Kailai,RYL,CN,2017 LSPL 夏季赛,MID,26,25,37,2637,120922,190608.0,167065.0,9,2,321.4,7,0.2222,2.89,2.78,4.11,8.2,376.24,21178.67,18562.78,2.52
Knight,YM,CN,2017 LSPL 夏季赛,MID,119,30,127,8268,384098,533228.0,357021.0,26,17,883.7,9,0.6538,4.58,1.15,4.88,9.36,434.65,20508.77,13731.58,8.2
Med,EDGY,CN,2017 LSPL 夏季赛,MID,0,7,2,194,7771,13729.0,14714.0,1,0,25.1,1,0.0,0.0,7.0,2.0,7.73,309.6,13729.0,14714.0,0.286
Mua,OMD,CN,2017 LSPL 夏季赛,MID,7,9,12,821,35817,52054.0,39930.0,3,1,95.3,2,0.3333,2.33,3.0,4.0,8.61,375.83,17351.33,13310.0,2.111
Nanzhu,EDGY,CN,2017 LSPL 夏季赛,MID,49,39,87,3929,186148,284579.0,210439.0,13,6,461.2,7,0.4615,3.77,3.0,6.69,8.52,403.62,21890.69,16187.62,3.487
Rough,EDGY,CN,2017 LSPL 夏季赛,MID,31,24,35,1794,86086,133031.0,109186.0,6,2,215.0,4,0.3333,5.17,4.0,5.83,8.34,400.4,22171.83,18197.67,2.75
Sask,RYL,CN,2017 LSPL 夏季赛,MID,74,49,86,6048,275281,419271.0,344555.0,20,10,693.3,10,0.5,3.7,2.45,4.3,8.72,397.06,20963.55,17227.75,3.265
Tank,YG,CN,2017 LSPL 夏季赛,MID,109,47,180,8690,402479,499960.0,355450.0,26,19,912.1,7,0.7308,4.19,1.81,6.92,9.53,441.27,19229.23,13671.15,6.149
Twila,LD,CN,2017 LSPL 夏季赛,MID,82,50,145,7041,335844,501704.0,411480.0,24,17,821.9,7,0.7083,3.42,2.08,6.04,8.57,408.62,20904.33,17145.0,4.54
Xiaoweixiao,Tyloo,CN,2017 LSPL 夏季赛,MID,37,28,68,4233,189978,224599.0,177418.0,14,8,482.4,6,0.5714,2.64,2.0,4.86,8.77,393.82,16042.79,12672.71,3.75
Xinian,LD,CN,2017 LSPL 夏季赛,MID,9,9,24,1236,57272,87796.0,78281.0,4,3,141.9,1,0.75,2.25,2.25,6.0,8.71,403.61,21949.0,19570.25,3.667
Yagao,MSC,CN,2017 LSPL 夏季赛,MID,85,63,140,7871,352469,472353.0,430436.0,26,9,881.8,17,0.3462,3.27,2.42,5.38,8.93,399.72,18167.42,16555.23,3.571
Baeme,ING,CN,2017 LSPL 春季赛,MID,100,66,122,8894,385725,458300.0,412985.0,28,12,926.3,16,0.4286,3.57,2.36,4.36,9.6,416.41,16367.86,14749.46,3.364
Baka,OMD,CN,2017 LSPL 春季赛,MID,117,62,135,7137,346902,448514.0,448908.0,26,15,878.2,11,0.5769,4.5,2.38,5.19,8.13,395.01,17250.54,17265.69,4.065
Bing,SAT,CN,2017 LSPL 春季赛,MID,124,85,140,7841,368927,570391.0,487946.0,27,11,949.7,16,0.4074,4.59,3.15,5.19,8.26,388.47,21125.59,18072.07,3.106
Chirchri,Tyloo,CN,2017 LSPL 春季赛,MID,98,47,131,7840,365804,442064.0,389085.0,26,17,927.0,9,0.6538,3.77,1.81,5.04,8.46,394.61,17002.46,14964.81,4.872
Dennis,MAX,CN,2017 LSPL 春季赛,MID,20,28,40,2281,105136,124111.0,165515.0,8,2,281.6,6,0.25,2.5,3.5,5.0,8.1,373.35,15513.88,20689.38,2.143
Dian,WBG,CN,2017 LSPL 春季赛,MID,127,54,161,10375,465718,642542.0,475829.0,30,21,1113.9,9,0.7,4.23,1.8,5.37,9.31,418.1,21418.07,15860.97,5.333
Ggoong,DAN,CN,2017 LSPL 春季赛,MID,100,37,176,8415,378926,524336.0,370935.0,25,18,912.4,7,0.72,4.0,1.48,7.04,9.22,415.31,20973.44,14837.4,7.459
Han,JDM,CN,2017 LSPL 春季赛,MID,15,7,15,997,47106,56824.0,49497.0,3,2,113.4,1,0.6667,5.0,2.33,5.0,8.79,415.4,18941.33,16499.0,4.286
Hy,JDM,CN,2017 LSPL 春季赛,MID,50,29,38,3641,159379,211258.0,184882.0,11,3,390.8,8,0.2727,4.55,2.64,3.45,9.32,407.83,19205.27,16807.45,3.034
Knight,YM,CN,2017 LSPL 春季赛,MID,130,63,97,8514,389101,478917.0,473301.0,27,20,924.4,7,0.7407,4.81,2.33,3.59,9.21,420.92,17737.67,17529.67,3.603
Mis,RYL,CN,2017 LSPL 春季赛,MID,87,51,86,5984,263858,351486.0,335199.0,20,10,634.1,10,0.5,4.35,2.55,4.3,9.44,416.11,17574.3,16759.95,3.392
Sask,RYL,CN,2017 LSPL 春季赛,MID,73,30,72,3545,171608,232775.0,230733.0,12,7,434.3,5,0.5833,6.08,2.5,6.0,8.16,395.14,19397.92,19227.75,4.833
Twila,LD,CN,2017 LSPL 春季赛,MID,66,58,119,7473,327950,426410.0,433780.0,24,12,847.1,12,0.5,2.75,2.42,4.96,8.82,387.14,17767.08,18074.17,3.19
Viper,YM,CN,2017 LSPL 春季赛,MID,19,15,25,1629,69538,75980.0,74562.0,5,4,164.7,1,0.8,3.8,3.0,5.0,9.89,422.21,15196.0,14912.4,2.933
Xiaoweixiao,JDM,CN,2017 LSPL 春季赛,MID,83,59,113,7133,311063,411742.0,336634.0,22,9,764.7,13,0.4091,3.77,2.68,5.14,9.33,406.78,18715.55,15301.55,3.322
Yourlight,MAX,CN,2017 LSPL 春季赛,MID,61,58,75,6546,271430,282148.0,287115.0,19,5,698.7,14,0.2632,3.21,3.05,3.95,9.37,388.48,14849.89,15111.32,2.345
Zbb,ME,CN,2017 LSPL 春季赛,MID,74,54,53,6401,265256,353462.0,341936.0,20,6,670.4,14,0.3,3.7,2.7,2.65,9.55,395.67,17673.1,17096.8,2.352
Zhoufang,ME,CN,2017 LSPL 春季赛,MID,19,10,16,1398,61251,105230.0,68702.0,4,1,157.4,3,0.25,4.75,2.5,4.0,8.88,389.14,26307.5,17175.5,3.5
Bjergsen,TSM,US,2017 MSI 入围赛,MID,21,16,23,1386,66839,83100.0,58579.0,5,3,165.0,2,0.6,4.2,3.2,4.6,8.4,405.08,16620.0,11715.8,2.75
Emp,ISG,AR,2017 MSI 入围赛,MID,8,6,14,693,31849,41805.0,37655.0,2,1,81.5,1,0.5,4.0,3.0,7.0,8.5,390.79,20902.5,18827.5,3.667
Maple,FW,TW,2017 MSI 入围赛,MID,24,1,17,761,39718,45946.0,22613.0,3,3,81.6,0,1.0,8.0,0.33,5.67,9.33,486.74,15315.33,7537.67,13.667
Naru,SMB,TR,2017 MSI 入围赛,MID,7,4,17,784,36517,47962.0,36401.0,3,3,90.9,0,1.0,2.33,1.33,5.67,8.62,401.73,15987.33,12133.67,6.0
Optimus,GAM,VN,2017 MSI 入围赛,MID,33,12,52,1579,79985,110024.0,76193.0,6,5,184.2,1,0.8333,5.5,2.0,8.67,8.57,434.23,18337.33,12698.83,7.083
Paranoia,VP,RU,2017 MSI 入围赛,MID,15,14,19,976,48744,69940.0,53016.0,3,2,116.7,1,0.6667,5.0,4.67,6.33,8.36,417.69,23313.33,17672.0,2.429
Phantiks,DW,AU,2017 MSI 入围赛,MID,7,6,15,1108,46678,38834.0,52583.0,3,2,110.7,1,0.6667,2.33,2.0,5.0,10.01,421.66,12944.67,17527.67,3.667
Ramune,PGM,JP,2017 MSI 入围赛,MID,8,5,19,801,36366,47339.0,46756.0,3,1,98.2,2,0.3333,2.67,1.67,6.33,8.16,370.33,15779.67,15585.33,5.4
Seiya,R7,MX,2017 MSI 入围赛,MID,5,2,20,723,34966,51360.0,34649.0,2,2,81.9,0,1.0,2.5,1.0,10.0,8.83,426.94,25680.0,17324.5,12.5
Tockers,RED,BR,2017 MSI 入围赛,MID,5,10,16,662,31942,51425.0,37468.0,2,2,78.2,0,1.0,2.5,5.0,8.0,8.47,408.47,25712.5,18734.0,2.1
Yoda,RED,BR,2017 MSI 入围赛,MID,7,8,10,304,17583,24952.0,27908.0,1,1,41.1,0,1.0,7.0,8.0,10.0,7.4,427.81,24952.0,27908.0,2.125
Bjergsen,TSM,US,2017 MSI 季中冠军赛,MID,16,7,18,1457,65465,85337.0,64325.0,4,2,168.1,2,0.5,4.0,1.75,4.5,8.67,389.44,21334.25,16081.25,4.857
Faker,T1,KR,2017 MSI 季中冠军赛,MID,46,22,60,3592,170710,212086.0,194919.0,12,10,387.5,2,0.8333,3.83,1.83,5.0,9.27,440.54,17673.83,16243.25,4.818
Maple,FW,TW,2017 MSI 季中冠军赛,MID,24,6,37,2016,92920,122491.0,83632.0,6,4,225.9,2,0.6667,4.0,1.0,6.17,8.92,411.33,20415.17,13938.67,10.167
Optimus,GAM,VN,2017 MSI 季中冠军赛,MID,15,13,35,1126,54260,73479.0,72682.0,4,2,133.9,2,0.5,3.75,3.25,8.75,8.41,405.23,18369.75,18170.5,3.846
Perkz,G2,EU,2017 MSI 季中冠军赛,MID,17,13,16,1757,75599,93558.0,86441.0,5,1,190.6,4,0.2,3.4,2.6,3.2,9.22,396.64,18711.6,17288.2,2.538
Xiye,WE,CN,2017 MSI 季中冠军赛,MID,27,21,66,2684,127314,182339.0,162482.0,9,5,318.7,4,0.5556,3.0,2.33,7.33,8.42,399.48,20259.89,18053.56,4.429
Chrismistrees,X5,AU,2017 OPL 春季赛,MID,5,12,10,552,25943,47118.0,54090.0,2,0,77.7,2,0.0,2.5,6.0,5.0,7.1,333.89,23559.0,27045.0,1.25
Chuchuz,LGC,AU,2017 OPL 春季赛,MID,15,12,24,923,47527,71067.0,55089.0,4,2,120.2,2,0.5,3.75,3.0,6.0,7.68,395.4,17766.75,13772.25,3.25
Chuchuz,TM,AU,2017 OPL 春季赛,MID,4,5,5,474,22876,30242.0,35591.0,2,0,67.8,2,0.0,2.0,2.5,2.5,6.99,337.4,15121.0,17795.5,1.8
Claire,LGC,AU,2017 OPL 春季赛,MID,77,42,103,4850,232929,317351.0,241180.0,15,12,543.0,3,0.8,5.13,2.8,6.87,8.93,428.97,21156.73,16078.67,4.286
Frae,AE,AU,2017 OPL 春季赛,MID,39,32,51,3729,157386,214169.0,175701.0,12,2,413.5,10,0.1667,3.25,2.67,4.25,9.02,380.62,17847.42,14641.75,2.813
Glup,X5,AU,2017 OPL 春季赛,MID,3,3,1,145,7438,8288.0,10438.0,1,0,23.6,1,0.0,3.0,3.0,1.0,6.14,315.17,8288.0,10438.0,1.333
Midbeast,X5,AU,2017 OPL 春季赛,MID,6,11,19,1173,51552,49643.0,59179.0,4,1,137.4,3,0.25,1.5,2.75,4.75,8.54,375.2,12410.75,14794.75,2.273
Phantiks,DW,AU,2017 OPL 春季赛,MID,93,35,87,4322,217516,297579.0,255139.0,15,12,473.5,3,0.8,6.2,2.33,5.8,9.13,459.38,19838.6,17009.27,5.143
Praedyth,TM,AU,2017 OPL 春季赛,MID,7,16,9,1245,50700,57233.0,85670.0,3,1,123.6,2,0.3333,2.33,5.33,3.0,10.07,410.19,19077.67,28556.67,1.0
Ryoma,SIN,AU,2017 OPL 春季赛,MID,54,34,33,2744,133692,163135.0,158528.0,10,6,318.9,4,0.6,5.4,3.4,3.3,8.6,419.23,16313.5,15852.8,2.559
Shernfire,DW,AU,2017 OPL 春季赛,MID,1,3,7,331,15134,19360.0,17780.0,1,1,41.8,0,1.0,1.0,3.0,7.0,7.92,362.06,19360.0,17780.0,2.667
Siuman,X5,AU,2017 OPL 春季赛,MID,21,15,10,1073,48845,65659.0,68519.0,4,0,123.9,4,0.0,5.25,3.75,2.5,8.66,394.23,16414.75,17129.75,2.067
Swiffer,CHF,AU,2017 OPL 春季赛,MID,39,19,37,1851,92921,117569.0,89092.0,8,5,219.5,3,0.625,4.88,2.38,4.63,8.43,423.33,14696.13,11136.5,4.0
Triple,AV,AU,2017 OPL 春季赛,MID,33,35,37,2170,104498,168926.0,146398.0,7,2,268.1,5,0.2857,4.71,5.0,5.29,8.09,389.77,24132.29,20914.0,2.0
Wzrd,SIN,AU,2017 OPL 春季赛,MID,30,32,59,1935,104311,124008.0,140813.0,8,3,286.2,5,0.375,3.75,4.0,7.38,6.76,364.47,15501.0,17601.63,2.781
Wzrd,TM,AU,2017 OPL 春季赛,MID,8,11,17,1463,64872,56627.0,64741.0,5,2,170.4,3,0.4,1.6,2.2,3.4,8.59,380.7,11325.4,12948.2,2.273
Abbedagge,GS,TR,2017 TCL 土耳其冬季赛,MID,56,42,74,4106,196328,280272.0,260194.0,13,8,481.0,5,0.6154,4.31,3.23,5.69,8.54,408.17,21559.38,20014.92,3.095
Avenuee,AUR,TR,2017 TCL 土耳其冬季赛,MID,27,18,33,2559,119357,146689.0,128580.0,8,5,309.3,3,0.625,3.38,2.25,4.13,8.27,385.89,18336.13,16072.5,3.333
Frozen,FB,TR,2017 TCL 土耳其冬季赛,MID,44,34,46,3493,162288,201397.0,186625.0,12,5,417.4,7,0.4167,3.67,2.83,3.83,8.37,388.81,16783.08,15552.08,2.647
Godbro,CEC,TR,2017 TCL 土耳其冬季赛,MID,88,64,114,5001,259263,432107.0,358593.0,19,11,647.3,8,0.5789,4.63,3.37,6.0,7.73,400.53,22742.47,18873.32,3.156
Immortoru,DP,TR,2017 TCL 土耳其冬季赛,MID,48,53,50,3624,174133,217452.0,217464.0,14,5,463.1,9,0.3571,3.43,3.79,3.57,7.83,376.02,15532.29,15533.14,1.849
Leyl U Nehar,AUR,TR,2017 TCL 土耳其冬季赛,MID,6,4,8,724,32863,53953.0,35000.0,2,1,81.8,1,0.5,3.0,2.0,4.0,8.85,401.75,26976.5,17500.0,3.5
Naru,SMB,TR,2017 TCL 土耳其冬季赛,MID,73,28,88,4390,220979,286690.0,234032.0,16,14,523.7,2,0.875,4.56,1.75,5.5,8.38,421.96,17918.13,14627.0,5.75
React,AUR,TR,2017 TCL 土耳其冬季赛,MID,23,19,40,2075,97490,123740.0,119625.0,8,3,265.4,5,0.375,2.88,2.38,5.0,7.82,367.33,15467.5,14953.13,3.316
React,CEC,TR,2017 TCL 土耳其冬季赛,MID,8,8,14,753,34760,57904.0,45858.0,2,1,81.8,1,0.5,4.0,4.0,7.0,9.21,424.94,28952.0,22929.0,2.75
Sozpurefect,GAL,TR,2017 TCL 土耳其冬季赛,MID,33,24,59,2474,117411,150395.0,129494.0,9,6,291.9,3,0.6667,3.67,2.67,6.56,8.48,402.23,16710.56,14388.22,3.833
Xico,IW,TR,2017 TCL 土耳其冬季赛,MID,82,79,116,5503,262532,437888.0,339502.0,17,7,636.3,10,0.4118,4.82,4.65,6.82,8.65,412.59,25758.12,19970.71,2.506
Bdd,DRX,KR,2017 全球总决赛,MID,20,9,29,1841,80157,100352.0,54712.0,6,3,194.2,3,0.5,3.33,1.5,4.83,9.48,412.75,16725.33,9118.67,5.444
Bjergsen,TSM,US,2017 全球总决赛,MID,11,3,18,1284,54200,65337.0,46458.0,4,2,129.2,2,0.5,2.75,0.75,4.5,9.94,419.5,16334.25,11614.5,7.25
Caps,FNC,EU,2017 全球总决赛,MID,8,10,12,958,42470,44645.0,57025.0,4,2,110.6,2,0.5,2.0,2.5,3.0,8.66,384.0,11161.25,14256.25,2.0
Chawy,AHQ,TW,2017 全球总决赛,MID,0,2,1,222,8634,2107.0,9336.0,1,0,24.4,1,0.0,0.0,2.0,1.0,9.1,353.85,2107.0,9336.0,0.5
Crown,GEN,KR,2017 全球总决赛,MID,12,8,33,2130,92677,87771.0,92752.0,7,5,230.7,2,0.7143,1.71,1.14,4.71,9.23,401.72,12538.71,13250.29,5.625
Faker,T1,KR,2017 全球总决赛,MID,28,17,48,3732,158442,168403.0,154227.0,11,6,384.4,5,0.5455,2.55,1.55,4.36,9.71,412.18,15309.36,14020.64,4.471
Frozen,FB,TR,2017 全球总决赛,MID,5,10,9,1108,48918,79305.0,50378.0,3,0,126.5,3,0.0,1.67,3.33,3.0,8.76,386.7,26435.0,16792.67,1.4
Jensen,C9,US,2017 全球总决赛,MID,13,5,11,955,44075,59718.0,37409.0,3,2,101.6,1,0.6667,4.33,1.67,3.67,9.4,433.81,19906.0,12469.67,4.8
Maple,FW,TW,2017 全球总决赛,MID,2,5,8,1254,50205,84168.0,65228.0,3,0,128.1,3,0.0,0.67,1.67,2.67,9.79,391.92,28056.0,21742.67,2.0
Optimus,GAM,VN,2017 全球总决赛,MID,9,13,14,1402,60197,88588.0,67738.0,4,0,161.4,4,0.0,2.25,3.25,3.5,8.69,372.97,22147.0,16934.5,1.769
Perkz,G2,EU,2017 全球总决赛,MID,4,3,12,896,37138,45379.0,35694.0,3,2,87.0,1,0.6667,1.33,1.0,4.0,10.3,426.87,15126.33,11898.0,5.333
Pobelter,IMT,US,2017 全球总决赛,MID,4,9,14,1200,50637,72735.0,59480.0,3,1,133.8,2,0.3333,1.33,3.0,4.67,8.97,378.45,24245.0,19826.67,2.0
Powerofevil,MSF,EU,2017 全球总决赛,MID,8,5,22,1018,48406,71845.0,54648.0,3,2,130.1,1,0.6667,2.67,1.67,7.33,7.82,372.07,23948.33,18216.0,6.0
Scout,EDG,CN,2017 全球总决赛,MID,13,7,30,1151,56053,92210.0,86521.0,3,1,133.4,2,0.3333,4.33,2.33,10.0,8.63,420.19,30736.67,28840.33,6.143
Westdoor,AHQ,TW,2017 全球总决赛,MID,5,3,6,552,24958,23264.0,31897.0,2,1,69.1,1,0.5,2.5,1.5,3.0,7.99,361.19,11632.0,15948.5,3.667
Xiaohu,RNG,CN,2017 全球总决赛,MID,29,15,72,4351,191256,222510.0,228314.0,12,8,465.5,4,0.6667,2.42,1.25,6.0,9.35,410.86,18542.5,19026.17,6.733
Xiye,WE,CN,2017 全球总决赛,MID,30,10,36,2293,110125,167249.0,128114.0,8,6,260.9,2,0.75,3.75,1.25,4.5,8.79,422.1,20906.13,16014.25,6.6
Caps,FNC,EU,2017 全球总决赛 入围赛,MID,26,5,27,1354,68004,104418.0,82686.0,5,4,155.6,1,0.8,5.2,1.0,5.4,8.7,437.04,20883.6,16537.2,10.6
Frozen,FB,TR,2017 全球总决赛 入围赛,MID,26,16,38,2422,110896,142892.0,110004.0,7,5,264.7,2,0.7143,3.71,2.29,5.43,9.15,418.95,20413.14,15714.86,4.0
Jensen,C9,US,2017 全球总决赛 入围赛,MID,22,8,37,1612,76074,99626.0,53510.0,5,5,170.3,0,1.0,4.4,1.6,7.4,9.47,446.71,19925.2,10702.0,7.375
Kira,GMB,RU,2017 全球总决赛 入围赛,MID,1,7,4,521,21626,19433.0,35045.0,2,0,62.8,2,0.0,0.5,3.5,2.0,8.3,344.36,9716.5,17522.5,0.714
M1Ssion,HKA,HK,2017 全球总决赛 入围赛,MID,8,5,9,714,32163,44101.0,34869.0,2,1,76.5,1,0.5,4.0,2.5,4.5,9.33,420.43,22050.5,17434.5,3.4
Marf,ONE,BR,2017 全球总决赛 入围赛,MID,10,8,18,653,33976,50553.0,48783.0,3,2,89.1,1,0.6667,3.33,2.67,6.0,7.33,381.32,16851.0,16261.0,3.5
Naul,YG(VN),VN,2017 全球总决赛 入围赛,MID,5,3,9,814,34619,61787.0,36142.0,2,0,91.1,2,0.0,2.5,1.5,4.5,8.94,380.01,30893.5,18071.0,4.667
Phantiks,DW,AU,2017 全球总决赛 入围赛,MID,9,2,8,577,25288,34845.0,28576.0,2,1,53.2,1,0.5,4.5,1.0,4.0,10.85,475.34,17422.5,14288.0,8.5
Plugo,KLG,PR,2017 全球总决赛 入围赛,MID,2,4,7,436,18284,19994.0,28015.0,2,0,56.9,2,0.0,1.0,2.0,3.5,7.66,321.34,9997.0,14007.5,2.25
Ramune,PGM,JP,2017 全球总决赛 入围赛,MID,2,4,2,455,17619,17761.0,18343.0,2,0,52.3,2,0.0,1.0,2.0,1.0,8.7,336.88,8880.5,9171.5,1.0
Seiya,R7,MX,2017 全球总决赛 入围赛,MID,3,1,13,636,27849,32744.0,26362.0,2,1,75.4,1,0.5,1.5,0.5,6.5,8.44,369.35,16372.0,13181.0,8.0
Xiye,WE,CN,2017 全球总决赛 入围赛,MID,25,6,21,1387,69055,108872.0,72608.0,5,5,154.6,0,1.0,5.0,1.2,4.2,8.97,446.67,21774.4,14521.6,7.667
Crown,GEN,KR,2017LCK S7资格赛,MID,11,7,16,1570,68931,60711.0,59207.0,5,3,175.0,2,0.6,2.2,1.4,3.2,8.97,393.89,12142.2,11841.4,3.857
Kuro,KDF,KR,2017LCK S7资格赛,MID,8,7,28,1470,61454,75995.0,60354.0,5,3,153.3,2,0.6,1.6,1.4,5.6,9.59,400.87,15199.0,12070.8,5.143
Pawn,KT,KR,2017LCK S7资格赛,MID,9,10,15,1384,59474,113903.0,66669.0,3,0,153.5,3,0.0,3.0,3.33,5.0,9.02,387.45,37967.67,22223.0,2.4
Apex,MCX,TW,2017亚洲对抗赛,MID,7,10,14,929,40820,52793.0,49357.0,3,1,108.8,2,0.3333,2.33,3.33,4.67,8.54,375.18,17597.67,16452.33,2.1
Chawy,AHQ,TW,2017亚洲对抗赛,MID,3,2,1,337,13639,11241.0,12995.0,1,0,35.0,1,0.0,3.0,2.0,1.0,9.63,389.69,11241.0,12995.0,2.0
Crown,GEN,KR,2017亚洲对抗赛,MID,4,5,6,769,31855,43925.0,23081.0,2,1,77.3,1,0.5,2.0,2.5,3.0,9.95,412.1,21962.5,11540.5,2.0
Faker,T1,KR,2017亚洲对抗赛,MID,6,6,5,525,23199,31399.0,34816.0,2,1,56.7,1,0.5,3.0,3.0,2.5,9.26,409.15,15699.5,17408.0,1.833
Fofo,JT,TW,2017亚洲对抗赛,MID,6,1,9,795,35554,71969.0,44507.0,2,1,82.7,1,0.5,3.0,0.5,4.5,9.61,429.92,35984.5,22253.5,7.5
Ian,MVP,KR,2017亚洲对抗赛,MID,3,3,3,342,15121,20150.0,16622.0,1,0,41.0,1,0.0,3.0,3.0,3.0,8.34,368.8,20150.0,16622.0,2.0
Maple,FW,TW,2017亚洲对抗赛,MID,8,3,14,879,40166,50959.0,31623.0,3,2,98.8,1,0.6667,2.67,1.0,4.67,8.9,406.54,16986.33,10541.0,7.333
