Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,Team1_player1_name,Team1_player1_position,Team1_player1_kills,Team1_player1_deaths,Team1_player1_assists,Team1_player1_CS,Team1_player1_gold,Team1_player1_damage,Team1_player1_tanking,Team1_player2_name,Team1_player2_position,Team1_player2_kills,Team1_player2_deaths,Team1_player2_assists,Team1_player2_CS,Team1_player2_gold,Team1_player2_damage,Team1_player2_tanking,Team1_player3_name,Team1_player3_position,Team1_player3_kills,Team1_player3_deaths,Team1_player3_assists,Team1_player3_CS,Team1_player3_gold,Team1_player3_damage,Team1_player3_tanking,Team1_player4_name,Team1_player4_position,Team1_player4_kills,Team1_player4_deaths,Team1_player4_assists,Team1_player4_CS,Team1_player4_gold,Team1_player4_damage,Team1_player4_tanking,Team1_player5_name,Team1_player5_position,Team1_player5_kills,Team1_player5_deaths,Team1_player5_assists,Team1_player5_CS,Team1_player5_gold,Team1_player5_damage,Team1_player5_tanking,Team2_player1_name,Team2_player1_position,Team2_player1_kills,Team2_player1_deaths,Team2_player1_assists,Team2_player1_CS,Team2_player1_gold,Team2_player1_damage,Team2_player1_tanking,Team2_player2_name,Team2_player2_position,Team2_player2_kills,Team2_player2_deaths,Team2_player2_assists,Team2_player2_CS,Team2_player2_gold,Team2_player2_damage,Team2_player2_tanking,Team2_player3_name,Team2_player3_position,Team2_player3_kills,Team2_player3_deaths,Team2_player3_assists,Team2_player3_CS,Team2_player3_gold,Team2_player3_damage,Team2_player3_tanking,Team2_player4_name,Team2_player4_position,Team2_player4_kills,Team2_player4_deaths,Team2_player4_assists,Team2_player4_CS,Team2_player4_gold,Team2_player4_damage,Team2_player4_tanking,Team2_player5_name,Team2_player5_position,Team2_player5_kills,Team2_player5_deaths,Team2_player5_assists,Team2_player5_CS,Team2_player5_gold,Team2_player5_damage,Team2_player5_tanking
TF,SG,TW,VN,2021 VCS 春季赛,5,146.5,Yoshino,TOP,10,13,33,1115,53304,65631.0,124995.0,Meliodas,JUG,18,6,36,831,52316,55142.0,141706.0,Pake,MID,13,11,35,1229,58122,88396.0,68731.0,Divkid,ADC,34,12,18,1319,68585,93902.0,71276.0,Palette,SUP,11,21,34,176,37918,35030.0,78213.0,Kemken,TOP,11,12,17,1315,60027,75489.0,121498.0,Sorn,JUG,18,19,27,920,51618,51936.0,149490.0,Blazes,MID,12,24,26,1296,59379,95066.0,82120.0,Shine,ADC,19,14,25,1126,59598,82089.0,69859.0,Bisbo,SUP,3,17,41,337,36484,33441.0,79466.0
GAM,VN,TW,VN,2021 VCS 春季赛,4,101.6,Kiaya,TOP,14,2,42,811,44572,55677.0,92150.0,Levi,JUG,27,13,40,688,46153,53868.0,90281.0,Kati,MID,20,12,25,876,43966,58843.0,64289.0,Sty1E,ADC,25,10,26,949,48702,55627.0,51905.0,Bie,SUP,5,8,51,129,28308,23704.0,45939.0,Kemken,TOP,4,24,16,753,33808,38793.0,79324.0,Sorn,JUG,16,18,14,690,36986,43751.0,96604.0,Blazes,MID,9,15,19,778,36462,60963.0,61591.0,Shine,ADC,6,16,20,907,37722,51892.0,47979.0,Bisbo,SUP,9,18,17,124,24869,26078.0,55673.0
GAM,VN,SKY,VN,2021 VCS 春季赛,4,92.6,Kiaya,TOP,13,6,32,788,40683,63610.0,64252.0,Levi,JUG,27,7,37,690,43553,40172.0,87921.0,Kati,MID,12,8,38,713,38803,45873.0,42935.0,Sty1E,ADC,27,10,27,681,44551,50384.0,44396.0,Bie,SUP,6,3,42,264,28662,19573.0,32395.0,Th,TOP,4,21,9,659,29736,41873.0,69848.0,Draktharr,JUG,10,15,15,593,31533,36537.0,89675.0,Gloryy,MID,11,12,8,776,35291,37006.0,54190.0,Bigkoro,ADC,7,18,11,732,32505,28093.0,46727.0,Elio,SUP,2,19,19,111,20557,13977.0,44172.0
TW,VN,VKE,VN,2021 VCS 春季赛,5,146.6,Kemken,TOP,9,22,17,1122,51003,62929.0,123707.0,Killerqueen,JUG,16,26,24,969,51416,61706.0,157122.0,Blazes,MID,12,26,26,1207,53476,72800.0,102218.0,Shine,ADC,22,18,21,1439,67961,98160.0,76229.0,Bisbo,SUP,4,27,33,174,33776,26498.0,69142.0,Hasmed,TOP,23,10,29,1346,66243,83667.0,117232.0,Beanj,JUG,34,15,55,913,62557,92280.0,167616.0,Froggy,MID,27,11,46,1266,64645,85015.0,63846.0,Arrietty,ADC,22,18,45,848,58258,85833.0,66985.0,Taki,SUP,13,9,62,424,45462,38347.0,78828.0
CES,VN,TS,VN,2021 VCS 春季赛,9,288.9,Pun,TOP,17,36,61,2153,101898,128422.0,231961.0,Xuhao,JUG,31,27,65,1631,98465,108873.0,266029.0,Yado,MID,23,30,74,2293,106778,129190.0,147529.0,Artemis,ADC,70,28,42,2862,141447,204019.0,148346.0,Ronop,SUP,7,35,104,282,67981,45267.0,121783.0,Nagiya,TOP,28,32,58,2196,110916,161734.0,249771.0,Dnk,JUG,34,28,68,1733,104350,141477.0,261130.0,Artifact,MID,41,19,53,2401,120936,173935.0,142627.0,Eddie,ADC,43,29,49,2596,125934,128088.0,132317.0,Cbl,SUP,9,40,94,356,70221,52624.0,129802.0
GAM,VN,SE,VN,2021 VCS 春季赛,4,98.9,Kiaya,TOP,14,6,26,848,42604,56944.0,60978.0,Levi,JUG,21,1,32,821,45791,46758.0,90485.0,Kati,MID,11,3,31,887,40800,34915.0,43762.0,Style,ADC,23,5,26,918,48053,55296.0,39878.0,Bie,SUP,3,7,40,133,26567,16700.0,30075.0,Zeross,TOP,5,12,5,813,34869,26470.0,74964.0,Yijin,JUG,4,14,6,603,29723,19774.0,91810.0,Dia1,MID,5,15,5,810,33614,45007.0,46654.0,Celebrity,ADC,5,14,6,794,33209,31961.0,44042.0,Slay,SUP,3,17,8,139,20943,11162.0,46147.0
CES,VN,GAM,VN,2021 VCS 春季赛,6,175.4,Pun,TOP,5,19,32,1267,58065,73359.0,138362.0,Xuhao,JUG,11,15,36,1090,57988,48911.0,161249.0,Yado,MID,16,17,34,1480,66702,102651.0,75203.0,Artemis,ADC,28,18,22,1375,72067,89897.0,82707.0,Hieu3,SUP,3,24,41,341,40880,30220.0,78886.0,Kiaya,TOP,13,12,42,1354,66772,82892.0,122953.0,Levi,JUG,28,13,46,1120,68533,82948.0,180890.0,Kati,MID,20,11,45,1427,70709,90928.0,95211.0,Style,ADC,28,13,41,1599,77501,91776.0,81885.0,Bie,SUP,4,14,62,226,42908,32598.0,78601.0
GAM,VN,TF,SG,2021 VCS 春季赛,5,145.8,Kiaya,TOP,14,8,36,1194,57352,73301.0,118128.0,Levi,JUG,18,11,50,1039,57734,70394.0,139407.0,Kati,MID,26,14,33,1272,63752,84957.0,69582.0,Style,ADC,32,10,27,1367,66886,77833.0,67511.0,Bie,SUP,3,8,46,190,35331,22878.0,54897.0,Yoshino,TOP,12,21,23,1046,51674,81377.0,139326.0,Meliodas,JUG,7,15,24,807,43981,42751.0,120069.0,Pake,MID,12,20,24,1058,49513,67768.0,68210.0,Divkid,ADC,18,23,7,1318,59213,59290.0,73354.0,Palette,SUP,2,14,33,226,32920,32909.0,55399.0
CES,VN,VKE,VN,2021 VCS 春季赛,8,253.7,Pun,TOP,15,31,41,1765,83805,98797.0,215747.0,Phuc1,JUG,15,22,47,1413,80012,73752.0,199152.0,Yado,MID,23,25,49,1988,93580,168033.0,116086.0,Artemis,ADC,48,24,38,2386,117731,161757.0,131308.0,Ronop,SUP,7,31,65,258,58046,39165.0,122065.0,Hasmed,TOP,39,16,45,2198,106389,146846.0,199031.0,Beanj,JUG,30,28,66,1371,86651,100538.0,250944.0,Froggy,MID,21,18,72,1862,94894,134339.0,117525.0,Arrietty,ADC,29,21,56,2311,106788,133393.0,111859.0,Taki,SUP,14,25,83,282,62743,50591.0,113175.0
SKY,VN,TS,VN,2021 VCS 春季赛,6,165.8,Th,TOP,14,20,33,1197,57532,70592.0,97543.0,Draktharr,JUG,15,18,35,1091,60408,41839.0,145709.0,Gloryy,MID,24,15,28,1542,69368,84583.0,79254.0,Bigkoro,ADC,13,14,40,1082,61338,56848.0,62755.0,Elio,SUP,5,21,41,424,41099,23668.0,70551.0,Coated,TOP,17,20,36,1259,63171,78506.0,109745.0,Dnk,JUG,13,10,49,1093,60440,50691.0,146964.0,Artifact,MID,18,16,42,1293,62690,80334.0,78137.0,Slayder,ADC,35,8,29,1665,81225,74908.0,64173.0,Cbl,SUP,5,17,59,197,40368,22034.0,53348.0
SE,VN,TS,VN,2021 VCS 春季赛,5,155.8,Zeross,TOP,18,19,24,1357,65286,83327.0,118273.0,Yijin,JUG,9,17,34,866,50061,34307.0,141362.0,Dia1,MID,14,15,22,1476,65061,89484.0,60058.0,Celebrity,ADC,20,8,23,1500,69376,56758.0,61927.0,Slay,SUP,6,15,35,205,38006,21742.0,62011.0,Coated,TOP,10,22,38,1069,54684,55891.0,126992.0,Dnk,JUG,18,11,34,1027,58181,48263.0,122268.0,Artifact,MID,18,9,32,1315,61954,74318.0,61914.0,Slayder,ADC,24,10,21,1416,67757,62421.0,47757.0,Cbl,SUP,4,15,43,213,36623,24162.0,53390.0
SE,VN,VKE,VN,2021 VCS 春季赛,5,139.1,Zeross,TOP,12,15,24,1105,52837,58976.0,103210.0,Yijin,JUG,8,14,29,863,47345,34335.0,127222.0,Dia1,MID,9,14,25,1196,52705,71330.0,64716.0,Celebrity,ADC,23,12,16,1246,57977,68967.0,62496.0,Slay,SUP,4,20,31,191,32481,19941.0,56726.0,Hasmed,TOP,21,12,26,1123,58328,68850.0,80705.0,Beanj,JUG,12,10,43,840,49396,42791.0,131674.0,Froggy,MID,11,12,38,1131,53986,68825.0,72386.0,Arrietty,ADC,25,9,27,1195,60762,71210.0,54701.0,Taki,SUP,6,13,51,155,35788,26591.0,50822.0
SKY,VN,VKE,VN,2021 VCS 春季赛,5,142.2,Th,TOP,10,17,23,997,47369,67367.0,119682.0,Draktharr,JUG,12,18,31,946,49648,45228.0,133834.0,Gloryy,MID,19,14,28,1213,56434,83528.0,85278.0,Bigkoro,ADC,20,16,22,1301,60484,86386.0,61020.0,Elio,SUP,9,14,34,151,34920,26042.0,50815.0,Hasmed,TOP,15,11,25,1225,58487,62187.0,96232.0,Beanj,JUG,23,12,31,986,57569,63904.0,135681.0,Froggy,MID,10,16,42,1117,52646,84313.0,108464.0,Arrietty,ADC,22,14,34,1100,59837,76953.0,64740.0,Taki,SUP,9,17,50,311,39099,27257.0,66276.0
TS,VN,VKE,VN,2021 VCS 春季赛,6,171.4,Coated,TOP,12,22,21,1418,67830,77830.0,104037.0,Dnk,JUG,11,15,34,1164,60886,56079.0,149571.0,Artifact,MID,20,17,27,1529,71381,83456.0,72673.0,Slayder,ADC,24,20,22,1575,72284,80353.0,87313.0,Cbl,SUP,6,33,36,217,39794,30435.0,79603.0,Hasmed,TOP,29,9,33,1583,74764,75304.0,105667.0,Beanj,JUG,26,14,50,1069,64054,70764.0,152104.0,Froggy,MID,13,17,59,1201,60124,52203.0,85095.0,Arrietty,ADC,36,15,41,1670,80388,88332.0,75160.0,Taki,SUP,3,18,69,191,41655,27623.0,71448.0
CES,VN,TW,VN,2021 VCS 春季赛,4,132.4,Pun,TOP,11,10,36,947,51012,74559.0,95505.0,Xuhao,JUG,22,10,36,720,48616,43889.0,122034.0,Yado,MID,23,7,41,1108,54888,94379.0,49779.0,Artemis,ADC,32,11,32,1382,68754,100728.0,69128.0,Hieu3,SUP,4,16,54,137,31654,28472.0,71752.0,Kemken,TOP,6,22,20,1126,51631,47738.0,127872.0,Sorn,JUG,14,14,26,849,47045,54264.0,127189.0,Blazes,MID,12,15,28,1165,53459,58865.0,65162.0,Shine,ADC,21,18,13,1142,56674,85765.0,78937.0,Bisbo,SUP,1,23,34,180,29982,30262.0,72382.0
GAM,VN,TS,VN,2021 VCS 春季赛,6,171.9,Kiaya,TOP,20,10,44,1363,67790,82803.0,125941.0,Levi,JUG,28,7,51,1351,72588,75425.0,167512.0,Kati,MID,22,13,39,1382,70252,80086.0,88081.0,Sty1E,ADC,35,14,41,1106,72860,107992.0,77345.0,Bie,SUP,3,12,53,566,48791,31680.0,73659.0,Coated,TOP,9,28,16,1214,58261,71097.0,132235.0,Dnk,JUG,16,22,25,1022,56229,51253.0,166186.0,Artifact,MID,12,18,24,1377,62006,82443.0,73439.0,Slayder,ADC,15,23,16,1514,67529,76947.0,80727.0,Cbl,SUP,4,18,38,220,39448,37169.0,77191.0
TF,SG,TS,VN,2021 VCS 春季赛,6,198.5,Yoshino,TOP,15,28,31,1387,73669,99984.0,182909.0,Meliodas,JUG,22,10,34,1240,69575,76126.0,139144.0,Pake,MID,17,13,34,1662,75132,91266.0,62922.0,Divkid,ADC,19,14,30,1908,86296,86919.0,85519.0,Palette,SUP,4,24,54,226,47000,36531.0,78392.0,Nagiya,TOP,10,24,35,1502,74270,78063.0,171904.0,Dnk,JUG,19,10,40,1322,71288,70412.0,180701.0,Artifact,MID,21,12,32,1715,77708,93004.0,62286.0,Slayder,ADC,33,13,28,1869,91345,98954.0,81710.0,Cbl,SUP,5,18,51,234,47357,31798.0,82928.0
GAM,VN,VKE,VN,2021 VCS 春季赛,9,255.8,Kiaya,TOP,36,22,56,2001,103705,112376.0,181218.0,Levi,JUG,38,24,72,1709,96559,113056.0,235463.0,Kati,MID,33,27,75,2013,100912,127047.0,161704.0,Sty1E,ADC,48,27,58,2268,115867,139240.0,128366.0,Bie,SUP,8,17,112,369,67109,46911.0,108721.0,Hasmed,TOP,26,25,39,2053,97964,125279.0,183019.0,Beanj,JUG,23,32,51,1579,86782,86992.0,255520.0,Rby,MID,22,31,58,1930,92277,134625.0,124092.0,Arrietty,ADC,36,39,43,2199,104691,122092.0,119582.0,Taki,SUP,9,36,74,275,60405,54862.0,118565.0
CES,VN,SKY,VN,2021 VCS 春季赛,5,178.4,Pun,TOP,17,12,36,1371,69609,81136.0,168117.0,Xuhao,JUG,10,13,53,1049,60767,62629.0,162538.0,Yado,MID,14,15,52,1404,68085,89088.0,68073.0,Artemis,ADC,44,9,26,1861,93829,104050.0,77803.0,Hieu3,SUP,4,15,58,221,43849,27561.0,75245.0,Ryuk,TOP,6,19,34,1214,57848,83469.0,133230.0,Draktharr,JUG,20,16,26,1183,64116,66298.0,154051.0,Gloryy,MID,15,13,36,1522,67787,107824.0,64755.0,Bigkoro,ADC,15,17,25,1611,71504,85129.0,76460.0,Elio,SUP,8,24,35,156,40022,33488.0,79622.0
FPX,CN,LNG,CN,2021 德玛西亚杯,3,99.2,Xiaolaohu,TOP,12,10,16,764,36749,57728.0,66853.0,Beichuan,JUG,14,9,31,597,38666,44658.0,84079.0,Gori,MID,14,9,16,808,40202,59049.0,45698.0,Lwx,ADC,21,7,21,998,48956,67774.0,48386.0,Hang,SUP,2,10,36,121,24372,14055.0,47215.0,Ale,TOP,7,15,17,766,39075,56249.0,84850.0,Tarzan,JUG,9,12,17,532,32419,23744.0,88823.0,Doinb,MID,15,12,17,834,40949,58662.0,65078.0,Light,ADC,11,8,10,957,40406,47492.0,40409.0,Lvmao,SUP,3,16,23,99,21570,13259.0,53223.0
TT,CN,WE,CN,2021NEST全国电子竞技大赛,1,25.0,Xiao7,TOP,1,3,1,207,0,4901.0,0.0,Sun9,JUG,1,3,3,133,0,12365.0,0.0,Gyx,MID,0,0,1,216,0,6019.0,0.0,Guigui,ADC,2,2,2,195,0,8828.0,0.0,Pudding,SUP,2,5,2,28,0,3498.0,0.0,Breathe,TOP,5,2,5,221,0,13431.0,0.0,Beishang,JUG,1,1,9,158,0,4889.0,0.0,Shanks,MID,4,0,6,212,0,17834.0,0.0,Elk,ADC,2,1,9,223,0,12464.0,0.0,Missing,SUP,1,2,11,31,0,4224.0,0.0
IG,CN,NIP,CN,2021NEST全国电子竞技大赛,1,36.2,Neny,TOP,4,3,5,315,0,14917.0,0.0,Xun,JUG,8,1,6,235,0,13791.0,0.0,Xzz,MID,0,2,8,292,0,12375.0,0.0,Xiaoyueji,ADC,3,3,6,350,0,14852.0,0.0,Lucas,SUP,3,3,6,19,0,8240.0,0.0,Invincible,TOP,1,4,4,297,0,12826.0,0.0,Pzx,JUG,4,4,6,170,0,11688.0,0.0,Dream,MID,2,2,6,393,0,16555.0,0.0,Kepler,ADC,5,1,7,354,0,16998.0,0.0,Jerry,SUP,0,7,7,12,0,7854.0,0.0
OMG,CN,UP,CN,2021NEST全国电子竞技大赛,1,33.2,Munian,TOP,0,2,3,266,0,6182.0,0.0,98K,JUG,2,2,3,172,0,5967.0,0.0,Wuming,MID,4,3,2,269,0,13396.0,0.0,2Y1,ADC,0,3,2,310,0,4960.0,0.0,Pain,SUP,0,3,2,12,0,4184.0,0.0,Hery,TOP,3,1,6,288,0,17205.0,0.0,Whisper,JUG,1,2,5,155,0,5281.0,0.0,Xiaocaobao,MID,4,2,6,322,0,14731.0,0.0,Rat,ADC,5,0,4,324,0,17221.0,0.0,Miaoniu,SUP,0,1,12,41,0,2879.0,0.0
AL,CN,OMG,CN,2021NEST全国电子竞技大赛,2,65.6,Pandac,TOP,4,7,24,449,0,29512.0,0.0,Icecoke,JUG,12,2,23,413,0,44119.0,0.0,Xifeng,MID,8,5,10,557,0,33103.0,0.0,Kelin,ADC,15,2,13,547,0,41047.0,0.0,Kaixuan,SUP,1,7,26,56,0,12408.0,0.0,Munian,TOP,2,6,13,548,0,22386.0,0.0,98K,JUG,7,9,9,346,0,36631.0,0.0,Wuming,MID,2,3,15,509,0,36831.0,0.0,Eric,ADC,10,10,8,564,0,38055.0,0.0,Pain,SUP,1,12,16,78,0,11713.0,0.0
BLG,CN,LGD,CN,2021NEST全国电子竞技大赛,2,80.8,Myths,TOP,10,9,20,617,0,44351.0,0.0,Can,JUG,7,9,19,431,0,26582.0,0.0,Pinz,MID,11,9,27,642,0,45867.0,0.0,Wings,ADC,15,9,21,670,0,54458.0,0.0,Jwei,SUP,5,8,34,115,0,19996.0,0.0,Garvey,TOP,8,11,18,568,0,33012.0,0.0,Kui,JUG,14,7,14,474,0,35224.0,0.0,Haichao,MID,11,7,27,519,0,46048.0,0.0,Zjj,ADC,8,12,17,632,0,41691.0,0.0,Chance,SUP,3,11,28,90,0,15927.0,0.0
WBG,CN,WE,CN,2021NEST全国电子竞技大赛,3,90.0,Bin,TOP,19,6,16,733,0,55261.0,0.0,Sofm,JUG,7,11,22,469,0,25934.0,0.0,Angel,MID,7,3,21,732,0,46472.0,0.0,Huanfeng,ADC,16,0,18,978,0,59387.0,0.0,On,SUP,0,2,35,105,0,12602.0,0.0,Breathe,TOP,4,13,8,777,0,34939.0,0.0,Beishang,JUG,5,11,7,408,0,17781.0,0.0,Shanks,MID,6,6,8,714,0,43057.0,0.0,Elk,ADC,4,8,5,790,0,40555.0,0.0,Missing,SUP,2,11,13,103,0,12098.0,0.0
EDG,CN,OMG,CN,2021NEST全国电子竞技大赛,1,35.4,Solokill,TOP,4,1,14,281,0,15466.0,0.0,Taiyi,JUG,9,2,8,206,0,14382.0,0.0,0909,MID,8,1,10,360,0,17669.0,0.0,Leave,ADC,1,3,16,55,0,10699.0,0.0,Xiamu,SUP,3,1,15,210,0,12497.0,0.0,Munian,TOP,2,5,1,267,0,13202.0,0.0,98K,JUG,1,6,4,147,0,9894.0,0.0,Wuming,MID,2,7,5,267,0,14088.0,0.0,Eric,ADC,2,2,5,354,0,14510.0,0.0,Pain,SUP,1,5,4,46,0,7809.0,0.0
RA,CN,WE,CN,2021NEST全国电子竞技大赛,1,29.9,Cube,TOP,1,4,2,290,0,11132.0,0.0,Aix,JUG,0,3,3,162,0,8368.0,0.0,Strive,MID,4,2,0,303,0,13095.0,0.0,Ahn,ADC,0,3,2,299,0,10899.0,0.0,Cj,SUP,0,3,2,29,0,5716.0,0.0,Breathe,TOP,4,3,4,249,0,12541.0,0.0,Beishang,JUG,6,1,6,201,0,12681.0,0.0,Shanks,MID,2,1,11,299,0,13711.0,0.0,Elk,ADC,3,0,7,316,0,13624.0,0.0,Missing,SUP,0,0,13,42,0,7538.0,0.0
JDG,CN,LNG,CN,2021NEST全国电子竞技大赛,1,29.6,705,TOP,2,3,1,246,0,11565.0,0.0,Xhow,JUG,0,7,2,124,0,7151.0,0.0,Ye,MID,1,1,1,222,0,9937.0,0.0,Such,ADC,1,1,1,284,0,11251.0,0.0,Feather,SUP,0,3,3,29,0,5804.0,0.0,Mikuya,TOP,6,2,7,248,0,12625.0,0.0,Beige,JUG,4,0,6,183,0,11632.0,0.0,Vergil,MID,0,1,11,251,0,10932.0,0.0,Lp,ADC,5,0,7,326,0,15442.0,0.0,Yawang,SUP,0,1,13,34,0,7614.0,0.0
AL,CN,WE,CN,2021NEST全国电子竞技大赛,2,63.3,Pandac,TOP,5,12,7,446,0,27280.0,0.0,Icecoke,JUG,7,7,13,367,0,25219.0,0.0,Xifeng,MID,6,10,12,552,0,32920.0,0.0,Kelin,ADC,5,9,14,521,0,22601.0,0.0,Kaixuan,SUP,3,11,22,35,0,11679.0,0.0,Breathe,TOP,16,5,13,544,0,41756.0,0.0,Beishang,JUG,8,6,25,343,0,23638.0,0.0,Shanks,MID,8,4,30,471,0,39209.0,0.0,Elk,ADC,14,4,20,588,0,46372.0,0.0,Missing,SUP,3,7,39,69,0,13263.0,0.0
IG,CN,WBG,CN,2021NEST全国电子竞技大赛,2,33.2,Neny,TOP,3,7,6,530,0,22488.0,0.0,Xun,JUG,2,2,5,383,0,17274.0,0.0,Xzz,MID,6,4,5,485,0,25483.0,0.0,Xiaoyueji,ADC,5,2,3,610,0,23319.0,0.0,Lucas,SUP,0,4,8,58,0,5941.0,0.0,Bin,TOP,2,5,12,529,0,22833.0,0.0,Sofm,JUG,6,2,7,392,0,15454.0,0.0,Angel,MID,7,2,4,506,0,25523.0,0.0,Huanfeng,ADC,2,2,12,654,0,29306.0,0.0,On,SUP,2,5,12,57,0,6552.0,0.0
AL,CN,IG,CN,2021NEST全国电子竞技大赛,2,54.6,Pandac,TOP,3,11,10,370,0,20566.0,0.0,Icecoke,JUG,6,10,6,249,0,13581.0,0.0,Xifeng,MID,10,6,9,416,0,27970.0,0.0,Kelin,ADC,4,10,12,439,0,28851.0,0.0,Kaixuan,SUP,1,8,16,34,0,12486.0,0.0,Neny,TOP,9,5,20,402,0,32793.0,0.0,Xun,JUG,11,7,19,359,0,29410.0,0.0,Xzz,MID,9,4,18,413,0,32134.0,0.0,Xiaoyueji,ADC,13,4,13,470,0,34398.0,0.0,Lucas,SUP,3,4,31,59,0,12044.0,0.0
JDG,CN,NIP,CN,2021NEST全国电子竞技大赛,1,31.4,705,TOP,1,6,2,207,0,5272.0,0.0,Xiao17,JUG,1,2,3,175,0,6662.0,0.0,Ye,MID,0,2,4,283,0,11481.0,0.0,Such,ADC,3,1,0,351,0,6131.0,0.0,Feather,SUP,2,3,2,28,0,4732.0,0.0,Invincible,TOP,0,4,9,267,0,13215.0,0.0,Pzx,JUG,4,1,5,246,0,9091.0,0.0,Dream,MID,6,1,6,265,0,16363.0,0.0,Kepler,ADC,4,0,4,333,0,11034.0,0.0,Jerry,SUP,0,1,12,31,0,3250.0,0.0
RYL,CN,TO,CN,2021季中发展挑战杯,3,95.4,Xiaobai,TOP,13,6,24,770,41451,46094.1,77010.0,Xlb,JUG,22,5,24,580,39100,45091.6,100298.0,Lover11,MID,22,3,28,775,43484,57911.4,57709.3,Such,ADC,15,8,34,714,38822,67701.0,32049.3,Lele,SUP,1,10,43,97,22760,13639.2,40261.3,Solokill,TOP,4,11,9,654,29444,35862.3,72600.3,Yyy,JUG,8,18,15,616,32115,54865.4,59789.6,Xxx,MID,5,15,13,623,30302,32761.7,66632.6,Thesnake,ADC,13,13,11,957,45252,67014.7,48592.6,Jkjk,SUP,2,16,19,108,21097,10528.6,45324.9
JDM,CN,RYL,CN,2021季中发展挑战杯,5,152.0,1250,TOP,19,14,32,1253,65061,76012.2,92557.7,Xiao17,JUG,17,14,36,951,54683,54606.7,127489.2,Gyx,MID,11,15,40,1035,52881,46852.4,61864.3,1Xn,ADC,21,11,26,1358,63079,95822.3,55614.6,Feather,SUP,1,21,51,133,33258,18686.0,68887.3,Xiaobai,TOP,9,13,35,1034,55772,51298.3,94326.5,Xlb,JUG,19,14,33,875,55433,54724.7,115516.0,Lover11,MID,18,16,32,1227,59604,66642.9,69195.1,Such,ADC,27,8,25,1418,70262,89952.2,60326.6,Lele,SUP,2,18,42,142,36161,23774.9,66869.7
DYD,CN,SDX,CN,2021季中发展挑战杯,1,24.2,Jjking,TOP,2,5,2,162,7806,12242.8,25020.5,Y1Han,JUG,1,2,0,143,7125,5464.9,19714.4,Kongda,MID,0,3,3,150,6670,6544.6,11822.7,Imp,ADC,2,3,1,204,8480,8983.5,8057.8,Yang,SUP,0,4,2,39,5018,1655.4,8566.8,Yebo,TOP,2,0,13,181,9873,11707.7,14792.1,Noregret,JUG,2,1,13,124,8590,10176.2,19523.3,Harder,MID,7,1,7,209,11072,20257.7,11435.5,Forever,ADC,5,1,9,223,11583,9029.1,5772.8,Skiin,SUP,1,2,12,31,6635,3960.9,7782.8
JJH,CN,WEA,CN,2021季中发展挑战杯,2,86.7,Invincible,TOP,9,9,26,660,35610,61346.7,71588.2,Ivye23,JUG,11,6,24,530,32459,34266.8,85590.4,Dream,MID,13,5,22,721,37508,44808.0,97736.6,Today,ADC,8,9,23,687,33818,53708.4,33492.6,Jerry,SUP,1,8,36,111,20337,29139.1,44094.3,Coten,TOP,5,7,22,631,31324,53770.6,82848.8,Frigid,JUG,12,10,17,585,33961,51457.9,81121.0,Yimeng,MID,5,7,18,614,30792,62441.6,47265.1,Hungry,ADC,14,5,16,807,40233,69472.2,38744.6,Fahai,SUP,1,13,24,92,18998,13006.2,44188.2
RYL,CN,SPG,KR,2021季中发展挑战杯,2,53.5,Xiaobai,TOP,6,0,13,412,21909,27176.2,18903.9,Xlb,JUG,7,3,10,328,20159,17314.7,37536.7,Lover11,MID,11,2,9,448,22492,23922.1,20775.5,Zap,ADC,5,5,13,451,21339,16719.7,17123.7,Lele,SUP,0,2,26,57,13321,7994.4,15076.6,Reborn,TOP,4,5,3,344,16346,14757.8,34766.8,Uni,JUG,1,6,3,320,15929,6948.0,34940.9,Nino,MID,2,4,3,413,16547,10923.2,21925.4,Baekho,ADC,5,6,5,443,19500,20822.2,15730.0,Moham,SUP,0,8,7,60,10534,5369.7,17699.4
SDX,CN,TO,CN,2021季中发展挑战杯,2,67.2,Yebo,TOP,0,11,12,456,21133,35555.9,55606.4,Noregret,JUG,10,8,6,333,21953,33242.3,59329.1,Harder,MID,4,5,15,435,21043,20746.0,29443.6,Forever,ADC,4,8,6,585,25681,23743.6,26205.6,Skiin,SUP,5,11,15,72,15295,7563.6,30634.6,Solokill,TOP,12,2,14,546,29787,38588.4,56409.2,Yyy,JUG,10,8,23,493,27033,34313.9,39463.2,Xxx,MID,5,3,24,424,22699,21932.8,39453.2,Thesnake,ADC,14,3,20,742,34713,52954.9,19635.1,Jkjk,SUP,2,7,33,88,17288,8368.5,24057.7
BTM,CN,TP,CN,2021季中发展挑战杯,2,64.5,Xiaonabao,TOP,13,2,13,549,32472,33236.4,43706.0,Lizheng,JUG,15,5,14,442,28765,23886.9,40186.4,Chichichi,MID,5,6,21,443,24742,25156.5,19131.5,Hanbaowang,ADC,9,7,19,560,29285,21064.3,21655.2,Mingjiao,SUP,1,6,25,83,17449,8497.2,27082.7,Shanji,TOP,7,12,12,482,24615,31595.3,52701.9,Hook,JUG,9,6,13,410,23892,17009.6,42567.0,Bright,MID,2,8,17,385,18822,17104.3,23203.1,Eisley,ADC,7,6,6,633,26943,23944.2,26320.8,Fzz,SUP,1,11,17,79,13969,7620.6,20144.0
